index,src,dst,weight
0,0,1,NaN
1,0,2,NaN
2,0,3,NaN
3,0,4,NaN
4,0,5,NaN
5,0,6,NaN
6,0,7,NaN
7,0,8,NaN
8,0,9,NaN
9,0,10,NaN
10,0,11,NaN
11,0,12,NaN
12,0,13,NaN
13,0,14,NaN
14,0,15,NaN
15,0,16,NaN
16,0,17,NaN
17,0,18,NaN
18,0,19,NaN
19,0,20,NaN
20,0,21,NaN
21,0,22,NaN
22,0,23,NaN
23,1,2,NaN
24,1,3,NaN
25,1,4,NaN
26,1,5,NaN
27,1,6,NaN
28,1,7,NaN
29,1,8,NaN
30,1,9,NaN
31,1,10,NaN
32,1,11,NaN
33,1,12,NaN
34,1,13,NaN
35,1,14,NaN
36,1,15,NaN
37,1,16,NaN
38,1,17,NaN
39,1,18,NaN
40,1,19,NaN
41,1,20,NaN
42,1,21,NaN
43,1,22,NaN
44,1,23,NaN
45,2,3,NaN
46,2,4,NaN
47,2,5,NaN
48,2,6,NaN
49,2,7,NaN
50,2,8,NaN
51,2,9,NaN
52,2,10,NaN
53,2,11,NaN
54,2,12,NaN
55,2,13,NaN
56,2,14,NaN
57,2,15,NaN
58,2,16,NaN
59,2,17,NaN
60,2,18,NaN
61,2,19,NaN
62,2,20,NaN
63,2,21,NaN
64,2,22,NaN
65,2,23,NaN
66,3,4,NaN
67,3,5,NaN
68,3,6,NaN
69,3,7,NaN
70,3,8,NaN
71,3,9,NaN
72,3,10,NaN
73,3,11,NaN
74,3,12,NaN
75,3,13,NaN
76,3,14,NaN
77,3,15,NaN
78,3,16,NaN
79,3,17,NaN
80,3,18,NaN
81,3,19,NaN
82,3,20,NaN
83,3,21,NaN
84,3,22,NaN
85,3,23,NaN
86,4,5,NaN
87,4,6,NaN
88,4,7,NaN
89,4,8,NaN
90,4,9,NaN
91,4,10,NaN
92,4,11,NaN
93,4,12,NaN
94,4,13,NaN
95,4,14,NaN
96,4,15,NaN
97,4,16,NaN
98,4,17,NaN
99,4,18,NaN
100,4,19,NaN
101,4,20,NaN
102,4,21,NaN
103,4,22,NaN
104,4,23,NaN
105,5,6,NaN
106,5,7,NaN
107,5,8,NaN
108,5,9,NaN
109,5,10,NaN
110,5,11,NaN
111,5,12,NaN
112,5,13,NaN
113,5,14,NaN
114,5,15,NaN
115,5,16,NaN
116,5,17,NaN
117,5,18,NaN
118,5,19,NaN
119,5,20,NaN
120,5,21,NaN
121,5,22,NaN
122,5,23,NaN
123,6,7,NaN
124,6,8,NaN
125,6,9,NaN
126,6,10,NaN
127,6,11,NaN
128,6,12,NaN
129,6,13,NaN
130,6,14,NaN
131,6,15,NaN
132,6,16,NaN
133,6,17,NaN
134,6,18,NaN
135,6,19,NaN
136,6,20,NaN
137,6,21,NaN
138,6,22,NaN
139,6,23,NaN
140,7,8,NaN
141,7,9,NaN
142,7,10,NaN
143,7,11,NaN
144,7,12,NaN
145,7,13,NaN
146,7,14,NaN
147,7,15,NaN
148,7,16,NaN
149,7,17,NaN
150,7,18,NaN
151,7,19,NaN
152,7,20,NaN
153,7,21,NaN
154,7,22,NaN
155,7,23,NaN
156,8,9,NaN
157,8,10,NaN
158,8,11,NaN
159,8,12,NaN
160,8,13,NaN
161,8,14,NaN
162,8,15,NaN
163,8,16,NaN
164,8,17,NaN
165,8,18,NaN
166,8,19,NaN
167,8,20,NaN
168,8,21,NaN
169,8,22,NaN
170,8,23,NaN
171,9,10,NaN
172,9,11,NaN
173,9,12,NaN
174,9,13,NaN
175,9,14,NaN
176,9,15,NaN
177,9,16,NaN
178,9,17,NaN
179,9,18,NaN
180,9,19,NaN
181,9,20,NaN
182,9,21,NaN
183,9,22,NaN
184,9,23,NaN
185,10,11,NaN
186,10,12,NaN
187,10,13,NaN
188,10,14,NaN
189,10,15,NaN
190,10,16,NaN
191,10,17,NaN
192,10,18,NaN
193,10,19,NaN
194,10,20,NaN
195,10,21,NaN
196,10,22,NaN
197,10,23,NaN
198,11,12,NaN
199,11,13,NaN
200,11,14,NaN
201,11,15,NaN
202,11,16,NaN
203,11,17,NaN
204,11,18,NaN
205,11,19,NaN
206,11,20,NaN
207,11,21,NaN
208,11,22,NaN
209,11,23,NaN
210,12,13,NaN
211,12,14,NaN
212,12,15,NaN
213,12,16,NaN
214,12,17,NaN
215,12,18,NaN
216,12,19,NaN
217,12,20,NaN
218,12,21,NaN
219,12,22,NaN
220,12,23,NaN
221,13,14,NaN
222,13,15,NaN
223,13,16,NaN
224,13,17,NaN
225,13,18,NaN
226,13,19,NaN
227,13,20,NaN
228,13,21,NaN
229,13,22,NaN
230,13,23,NaN
231,14,15,NaN
232,14,16,NaN
233,14,17,NaN
234,14,18,NaN
235,14,19,NaN
236,14,20,NaN
237,14,21,NaN
238,14,22,NaN
239,14,23,NaN
240,15,16,NaN
241,15,17,NaN
242,15,18,NaN
243,15,19,NaN
244,15,20,NaN
245,15,21,NaN
246,15,22,NaN
247,15,23,NaN
248,16,17,NaN
249,16,18,NaN
250,16,19,NaN
251,16,20,NaN
252,16,21,NaN
253,16,22,NaN
254,16,23,NaN
255,17,18,NaN
256,17,19,NaN
257,17,20,NaN
258,17,21,NaN
259,17,22,NaN
260,17,23,NaN
261,18,19,NaN
262,18,20,NaN
263,18,21,NaN
264,18,22,NaN
265,18,23,NaN
266,19,20,NaN
267,19,21,NaN
268,19,22,NaN
269,19,23,NaN
270,20,21,NaN
271,20,22,NaN
272,20,23,NaN
273,21,22,NaN
274,21,23,NaN
275,22,23,NaN
