epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00406821917437078,0.00580586234036505,0.987261146496815,0.96969696969697,24,276,0.05,7
50,0.000103060685463379,6.00593802090067E-05,1,1,24,276,0.05,7
100,1.48410027431371E-05,1.00947169804814E-05,1,1,24,276,0.05,7
150,1.10419637257546E-05,7.36392599007671E-06,1,1,24,276,0.05,7
