attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,4.81047094617702E-06,9.06123241175951E-06,0.883647674654527,0,10000
2,69,276,159,4.81047094617702E-06,3.10848271148869E-06,-0.353809066457607,1,10000
3,69,159,159,4.81047094617702E-06,1.34521024896174E-05,1.79642110723236,0,10000
4,34,159,125,4.81047094617702E-06,3.65652992999456E-06,-0.239881090457375,1,10000
5,34,125,125,4.81047094617702E-06,2.34156340376964E-05,3.86763859499146,0,10000
6,17,125,108,4.81047094617702E-06,5.28001302022247E-06,0.0976083379983003,1,10000
7,17,108,108,4.81047094617702E-06,2.06375242336528E-05,3.29012553335425,0,10000
8,8,108,100,4.81047094617702E-06,3.40087571945904E-06,-0.293026450526267,1,10000
9,8,100,68,4.81047094617702E-06,3.84287813184168E-06,-0.201143053385305,1,10000
10,8,68,68,4.81047094617702E-06,7.57389028699528E-06,0.574459210280525,0,10000
11,4,68,68,4.81047094617702E-06,8.27639276239435E-06,0.720495322598668,0,10000
12,2,68,68,4.81047094617702E-06,1.44219104233866E-05,1.99802463932309,0,10000
13,1,68,67,4.81047094617702E-06,1.73799126460654E-06,-0.638706628924189,1,10000
14,1,67,67,4.81047094617702E-06,7.78349013246426E-06,0.618030795643814,0,10000
9100,1,67,62,4.81047094617702E-06,1.94330189327478E-06,-0.596026685325029,1,5000
9101,1,62,54,4.81047094617702E-06,6.68763276224216E-07,-0.860977587494693,1,5000
9102,1,54,46,4.81047094617702E-06,3.4575568551042E-06,-0.281243584299789,1,5000
9103,1,46,43,4.81047094617702E-06,4.0585940032123E-06,-0.156300069447931,1,5000
9104,1,43,33,4.81047094617702E-06,2.18516346767114E-06,-0.545748536448862,1,5000
