epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000749487513229611,0.000556371947718886,1,1,24,276,0.05,13
50,1.48093668620325E-05,1.7164875047158E-05,1,1,24,276,0.05,13
100,9.85179995750681E-06,1.28456604722532E-05,1,1,24,276,0.05,13
150,3.88752874146666E-05,4.1998935695646E-05,1,1,24,276,0.05,13
200,2.19617200278397E-06,2.69342675821181E-06,1,1,24,276,0.05,13
250,3.18423490158514E-06,4.239364188714E-06,1,1,24,276,0.05,13
300,1.65321034379891E-06,2.07448614963682E-06,1,1,24,276,0.05,13
350,2.29102340884854E-06,3.10473040452404E-06,1,1,24,276,0.05,13
400,2.15650837620301E-06,2.79856027636348E-06,1,1,24,276,0.05,13
