attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,105,2.41046001337718E-06,1.8957769369352E-06,-0.213520686336085,1,10000
2,138,105,105,2.41046001337718E-06,1.27773443336069,530078.082942561,0,10000
3,69,105,105,2.41046001337718E-06,3.58871102874324E-05,13.8880753417488,0,10000
4,34,105,63,2.41046001337718E-06,1.3551156513644E-06,-0.437818655425108,1,10000
5,34,63,63,2.41046001337718E-06,3.08021349965281E-05,11.7785297518263,0,10000
6,17,63,63,2.41046001337718E-06,0.000187479564734967,76.7775045819152,0,10000
7,8,63,63,2.41046001337718E-06,2.79146242657158E-05,10.5806211722242,0,10000
8,4,63,63,2.41046001337718E-06,3.63712193680213E-05,14.0889121438124,0,10000
9,2,63,61,2.41046001337718E-06,2.38013014051278E-06,-0.0125826077578923,1,10000
10,2,61,61,2.41046001337718E-06,5.32436882276287E-06,1.2088600487934,0,10000
11,1,61,61,2.41046001337718E-06,2.95416423927466E-06,0.225560358968873,0,10000
8100,1,61,61,2.41046001337718E-06,6.48580933019114E-06,1.69069359964374,0,5000
8101,1,61,61,2.41046001337718E-06,3.19512936203219E-05,12.2552680579656,0,5000
8102,1,61,61,2.41046001337718E-06,3.468864355408E-06,0.43908811436699,0,5000
8103,1,61,57,2.41046001337718E-06,1.85757174979522E-06,-0.229370435731616,1,5000
8104,1,57,51,2.41046001337718E-06,1.3365089122787E-06,-0.445537820639399,1,5000
8105,1,51,51,2.41046001337718E-06,3.23766854620138E-05,12.4317455101246,0,5000
8106,1,51,48,2.41046001337718E-06,1.79119493321378E-06,-0.256907427099685,1,5000
8107,1,48,48,2.41046001337718E-06,4.53964178685331E-05,17.8330931094477,0,5000
8200,1,48,48,2.41046001337718E-06,0.0003094144540674,127.363238697286,0,5000
8300,9,48,33,2.41046001337718E-06,2.36271292381142E-06,-0.0198082894139635,1,5000
