attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,71,1.51542396742527E-05,3.56880732501328E-06,-0.764501063614776,1,10000
2,138,71,71,1.51542396742527E-05,1.45246487778368,95844.4471491197,0,10000
3,69,71,1,1.51542396742527E-05,2.64684201803771E-06,-0.825339833938701,1,10000
4,69,1,1,1.51542396742527E-05,1.4219316616434,93829.6171875641,0,10000
5,34,1,1,1.51542396742527E-05,1.61966412423132,106877.613447242,0,10000
6,17,1,1,1.51542396742527E-05,1.39969192245375,92362.058295287,0,10000
7,8,1,1,1.51542396742527E-05,1.44013290891948,95030.6835338355,0,10000
8,4,1,1,1.51542396742527E-05,1.41417954738142,93318.0696319875,0,10000
9,2,1,1,1.51542396742527E-05,1.47425224344081,97282.1547560642,0,10000
10,1,1,1,1.51542396742527E-05,1.40538086252777,92737.4608358499,0,10000
8300,1,1,1,1.51542396742527E-05,1.47360392739435,97239.373589843,0,5000
