epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000642277262949752,0.000321917553679914,1,1,24,276,0.05,3
50,0.000202714534715447,2.0162494934011E-05,1,1,24,276,0.05,3
100,0.000191173174156474,7.95647762622339E-06,1,1,24,276,0.05,3
150,0.000220856012147191,3.38766871409043E-05,1,1,24,276,0.05,3
200,0.000194094572998914,1.87660977476243E-05,1,1,24,276,0.05,3
250,0.000208787914092392,2.16723944846702E-05,1,1,24,276,0.05,3
300,0.000190376877421576,5.12978975709549E-06,1,1,24,276,0.05,3
350,0.000188708259996506,4.79497357534791E-06,1,1,24,276,0.05,3
400,0.000208502343105571,2.25311688678376E-05,1,1,24,276,0.05,3
