attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,688,1377,671,0.00938614359495454,0.00504915968789265,-0.462062386238498,1,2500
2,688,671,671,0.00938614359495454,0.0781775181357595,7.32903495933978,0,2500
3,344,671,321,0.00938614359495454,0.00466146588562241,-0.503367294729206,1,2500
4,344,321,321,0.00938614359495454,0.078301095938612,7.34220094189718,0,2500
5,172,321,114,0.00938614359495454,0.00364209649982046,-0.611970937480837,1,2500
6,172,114,114,0.00938614359495454,0.0781839217152334,7.32971719687526,0,2500
7,86,114,17,0.00938614359495454,0.00765310771489798,-0.184637690924326,1,2500
8,86,17,17,0.00938614359495454,0.07821586427451,7.33312035803015,0,2500
9,43,17,17,0.00938614359495454,0.0781759035403988,7.32886294030508,0,2500
10,21,17,17,0.00938614359495454,0.078264398378853,7.33829118285848,0,2500
11,10,17,17,0.00938614359495454,0.0588289396031383,5.26763686363816,0,2500
12,5,17,17,0.00938614359495454,0.066150392485109,6.04766465757754,0,2500
13,2,17,15,0.00938614359495454,0.00576038418560207,-0.386288508445735,1,2500
14,2,15,9,0.00938614359495454,0.00609162316114721,-0.350998298766522,1,2500
15,2,9,9,0.00938614359495454,0.0650251467293355,5.92778094342061,0,2500
16,1,9,9,0.00938614359495454,0.0649291933480479,5.91755806750604,0,2500
