epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00112750026501449,0.00112939601495538,1,1,24,276,0.05,19
50,2.96117820224865E-06,2.97962613467573E-06,1,1,24,276,0.05,19
100,2.40194044287773E-06,2.56864762782575E-06,1,1,24,276,0.05,19
150,1.16745356917995E-06,9.23361453390973E-07,1,1,24,276,0.05,19
200,4.43481183602142E-06,3.82840577654662E-06,1,1,24,276,0.05,19
250,2.15572890988399E-06,1.89074405250084E-06,1,1,24,276,0.05,19
300,2.03675453099449E-06,2.11277970463428E-06,1,1,24,276,0.05,19
350,1.05080839085533E-06,9.48657728431477E-07,1,1,24,276,0.05,19
400,2.2250529617184E-06,1.82485221074114E-06,1,1,24,276,0.05,19
