attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,299,1.43677154341325E-06,6.49846409099721E-06,3.52296269423543,0,5000
2,74,299,299,1.43677154341325E-06,6.06916179537874E-06,3.22416620318119,0,5000
3,37,299,299,1.43677154341325E-06,2.20890970386161E-06,0.537411924664122,0,5000
4,18,299,299,1.43677154341325E-06,1.8638345346424E-06,0.297237924280288,0,5000
5,9,299,290,1.43677154341325E-06,1.52578426074763E-06,0.0619532852960848,1,5000
6,9,290,290,1.43677154341325E-06,3.64482813993076E-06,1.53681815779282,0,5000
7,4,290,290,1.43677154341325E-06,1.89280790732301E-06,0.3174035329419,0,5000
8,2,290,290,1.43677154341325E-06,2.05664389552187E-06,0.431434179602432,0,5000
9,1,290,289,1.43677154341325E-06,1.11965427703975E-06,-0.220715163678804,1,5000
10,1,289,288,1.43677154341325E-06,1.29913491066116E-06,-0.0957957675199462,1,5000
11,1,288,288,1.43677154341325E-06,3.0013768168331E-06,1.08897289940954,0,5000
