index,src,dst,weight
0,0,2,0.0491974114695396
1,0,3,-0.253024414009084
2,0,4,-0.869446012392241
3,0,5,-0.0791602157631619
4,0,6,-0.299958802273887
5,0,7,0.135096035540885
6,0,8,-0.135157474968591
7,0,9,0.169216248218815
8,0,11,0.398905038006865
9,0,12,-0.347240999144909
10,0,13,-0.373419021295663
11,0,14,0.390856935830941
12,0,15,-0.109682280857608
13,0,16,-0.304011274456948
14,0,17,-0.353805027609484
15,0,18,-0.263131134747798
16,0,19,0.112858714600967
17,0,20,0.139785718727265
18,0,21,-0.19680357004543
19,0,22,0.28560799001139
20,0,23,-0.307746768002045
21,0,24,-0.128194862362666
22,1,2,0.30195882520979
23,1,4,-0.697225965171167
24,1,5,0.230773295886722
25,1,6,0.377194668487447
26,1,7,0.0352920837890885
27,1,8,0.0724220150140433
28,1,9,-0.170080121594882
29,1,10,0.360836055922842
30,1,11,0.360226943108385
31,1,12,-0.277451933057554
32,1,13,-0.255164363630705
33,1,14,-0.073599981305612
34,1,15,0.153872582020616
35,1,16,0.119165138084932
36,1,17,0.147628869638755
37,1,18,0.110674563446117
38,1,19,-0.110403908865333
39,1,20,-0.404880722234092
40,1,21,0.108000003506816
41,1,22,0.193956171854903
42,1,23,-0.112619752784357
43,1,24,-0.0275541566205355
44,2,3,0.246939273963247
45,2,4,-0.299553719445774
46,2,5,-0.0760009396361533
47,2,6,-0.0418244188040337
48,2,7,0.0519740812700226
49,2,8,-0.176932239849329
50,2,9,0.0252388209024406
51,2,10,-0.0855641862807325
52,2,11,0.315453571391885
53,2,12,-0.103132985182428
54,2,13,0.20834034004115
55,2,14,-0.0802398871323677
56,2,15,0.260368206081315
57,2,16,0.0953353341161148
58,2,17,0.351505730763223
59,2,18,-0.0782159764682197
60,2,19,-0.241432651181245
61,2,20,0.354234604784452
62,2,21,0.0813119871849404
63,2,22,-0.304458918785572
64,2,23,-0.32827545475152
65,2,24,0.0608752605750686
66,3,4,-0.0487715498720772
67,3,5,0.231483669402729
68,3,6,-0.369678989342013
69,3,7,0.035980284804446
70,3,8,-0.424235668499048
71,3,9,-0.424876204095149
72,3,10,-0.238566041425272
73,3,11,-0.0340501631617907
74,3,12,-0.162284433300245
75,3,13,0.0689565096052099
76,3,14,-0.107331245283131
77,3,15,-0.413962246562856
78,3,16,0.145784236645221
79,3,17,0.0423536545682741
80,3,18,-0.0755934254887122
81,3,19,-0.322631480605124
82,3,20,0.338504578557495
83,3,21,-0.367227977618535
84,3,22,-0.0295171149541545
85,3,23,0.0417343676754818
86,3,24,-0.0224529204604121
87,4,5,0.178288084428596
88,4,6,0.0146184036776441
89,4,8,0.197023375783379
90,4,9,0.230317222430873
91,4,10,0.373982832565225
