attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,4.30351762505642E-05,5.48768067707581E-05,0.275161659644385,0,2500
2,69,276,207,4.30351762505642E-05,4.59776457203795E-05,0.0683735893791462,1,2500
3,69,207,93,4.30351762505642E-05,4.17109714514117E-05,-0.0307702887387422,1,2500
4,69,93,93,4.30351762505642E-05,0.000108017777148453,1.50998802745782,0,2500
5,34,93,93,4.30351762505642E-05,5.88720996924049E-05,0.367999502305584,0,2500
6,17,93,93,4.30351762505642E-05,5.93303554312162E-05,0.378647901562581,0,2500
7,8,93,93,4.30351762505642E-05,6.47584752521185E-05,0.50478006352465,0,2500
8,4,93,84,4.30351762505642E-05,4.58725981677452E-05,0.0659326198796224,1,2500
9,4,84,80,4.30351762505642E-05,3.84820028263217E-05,-0.105801203130494,1,2500
10,4,80,76,4.30351762505642E-05,3.97225534903205E-05,-0.0769747692203365,1,2500
11,4,76,76,4.30351762505642E-05,0.000155189420643406,2.60610631033192,0,2500
12,2,76,74,4.30351762505642E-05,3.62264974062156E-05,-0.158211942823386,1,2500
13,2,74,72,4.30351762505642E-05,3.11353686531663E-05,-0.276513509044636,1,2500
14,2,72,70,4.30351762505642E-05,3.03848392156222E-05,-0.293953415254716,1,2500
15,2,70,68,4.30351762505642E-05,2.82290628169063E-05,-0.344046771121654,1,2500
16,2,68,66,4.30351762505642E-05,4.3375540521403E-05,0.00790897820092802,1,2500
17,2,66,66,4.30351762505642E-05,6.85547716907912E-05,0.592993863709165,0,2500
18,1,66,65,4.30351762505642E-05,2.72956534417229E-05,-0.365736222786701,1,2500
19,1,65,64,4.30351762505642E-05,2.45278161535419E-05,-0.430051918209112,1,2500
20,1,64,64,4.30351762505642E-05,4.79365309084108E-05,0.113891822571131,0,2500
9100,1,64,64,4.30351762505642E-05,5.61944652993306E-05,0.305779833969981,0,2500
9101,1,64,57,4.30351762505642E-05,2.57661424116921E-05,-0.401277172383968,1,2500
9102,1,57,54,4.30351762505642E-05,2.83216737421775E-05,-0.341894789107407,1,2500
9103,1,54,49,4.30351762505642E-05,2.78294127074033E-05,-0.353333362796709,1,2500
9104,1,49,42,4.30351762505642E-05,1.71236890161855E-05,-0.602100176923034,1,2500
