attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,116,0.00110717497411084,0.000449672000516401,-0.593856426462739,1,10000
2,138,116,116,0.00110717497411084,0.51826005657977,467.092278725843,0,10000
3,69,116,33,0.00110717497411084,0.00073303401969891,-0.337923962481539,1,10000
4,69,33,33,0.00110717497411084,0.517550147783774,466.451089381254,0,10000
5,34,33,33,0.00110717497411084,0.521665536036643,470.168106428333,0,10000
6,17,33,33,0.00110717497411084,0.0358074718802384,31.3412944814752,0,10000
7,8,33,18,0.00110717497411084,0.00026213734730408,-0.763237651289401,1,10000
8,8,18,18,0.00110717497411084,0.0258428034650771,22.3412098984907,0,10000
9,4,18,8,0.00110717497411084,0.000392586155084773,-0.645416339544656,1,10000
10,4,8,8,0.00110717497411084,0.0256023939635511,22.1240721315184,0,10000
11,2,8,8,0.00110717497411084,0.0255044460993964,22.0356056592398,0,10000
12,1,8,8,0.00110717497411084,0.0336842641380513,29.4236140860235,0,10000
9100,1,8,8,0.00110717497411084,0.0253113143963233,21.8611691811861,0,3000
9200,1,8,8,0.00110717497411084,0.0333921514067204,29.1597779822808,0,3000
9201,1,8,8,0.00110717497411084,0.0285903088567026,24.822755684722,0,3000
9202,1,8,8,0.00110717497411084,0.0268771002529656,23.2753863494343,0,3000
9300,3,8,8,0.00110717497411084,0.0254867510053401,22.0196234572663,0,3000
