attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,2.02003079998591E-05,0.00591981010820647,292.055437978855,0,0
2,69,276,276,2.02003079998591E-05,0.000134816343221756,5.67397463556973,0,0
3,34,276,276,2.02003079998591E-05,7.39672176865485E-05,2.66168761818208,0,0
4,17,276,259,2.02003079998591E-05,2.10255865863889E-05,0.0408547526372129,1,0
5,17,259,259,2.02003079998591E-05,7.39672176865485E-05,2.66168761818208,0,0
6,8,259,259,2.02003079998591E-05,3.67980699759975E-05,0.821658856699324,0,0
7,4,259,255,2.02003079998591E-05,1.58118103837879E-05,-0.217249044722578,1,0
8,4,255,255,2.02003079998591E-05,3.67980699759975E-05,0.821658856699324,0,0
9,2,255,255,2.02003079998591E-05,2.58251027874464E-05,0.278450941818635,0,0
10,1,255,254,2.02003079998591E-05,2.07486177793327E-05,0.0271436346157387,1,0
11,1,254,254,2.02003079998591E-05,2.58251027874464E-05,0.278450941818635,0,0
