epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,NaN,NaN,0,0,24,276,0.05,20
50,NaN,NaN,0,0,24,276,0.05,20
100,NaN,NaN,0,0,24,276,0.05,20
150,NaN,NaN,0,0,24,276,0.05,20
200,NaN,NaN,0,0,24,276,0.05,20
250,NaN,NaN,0,0,24,276,0.05,20
300,NaN,NaN,0,0,24,276,0.05,20
350,NaN,NaN,0,0,24,276,0.05,20
400,NaN,NaN,0,0,24,276,0.05,20
