attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,138,1.33509521515358E-05,7.15002447015696E-06,-0.464455838879292,1,10000
2,138,138,138,1.33509521515358E-05,1.84942964177489,138523.175712977,0,10000
3,69,138,42,1.33509521515358E-05,9.11843517372618E-06,-0.317019859690138,1,10000
4,69,42,42,1.33509521515358E-05,1.69355413291939,126847.94033753,0,10000
5,34,42,1,1.33509521515358E-05,9.7251215281255E-07,-0.927157842993192,1,10000
6,34,1,1,1.33509521515358E-05,1.68416013429205,126144.320212111,0,10000
7,17,1,1,1.33509521515358E-05,1.67220061108047,125248.539665837,0,10000
8,8,1,1,1.33509521515358E-05,1.69062249525794,126628.357671952,0,10000
9,4,1,1,1.33509521515358E-05,1.95019663045721,146070.726444834,0,10000
10,2,1,1,1.33509521515358E-05,1.67675396708159,125589.590697212,0,10000
11,1,1,1,1.33509521515358E-05,1.68646357566783,126316.850332032,0,10000
8300,1,1,1,1.33509521515358E-05,1.69852710027142,127220.420689163,0,5000
