index,src,dst,weight
0,0,1,-0.960988365437411
1,0,2,-0.556634008411196
2,0,3,-0.67707085710942
3,0,5,1.42307294263783
4,0,6,1.21996557350533
5,0,7,-0.19331840063708
6,0,8,0.545208927388431
7,0,9,-0.3192615700129
8,0,10,0.251760694000551
9,0,11,-0.217155144513789
10,0,13,1.5593833318762
11,1,5,-0.271502575104342
12,1,6,-0.350821750469887
13,1,10,-0.292600419269973
14,1,11,-0.367648056269458
15,1,12,0.232293691583697
16,2,3,-0.175357359694818
17,2,4,-0.331861116831133
18,2,5,0.486762392155957
19,2,9,-0.290146347171473
20,2,10,0.291476423994146
21,2,11,0.281886281947429
22,2,12,0.188750175780433
23,2,13,-0.933212515180111
24,3,4,0.36111540024942
25,3,5,0.214055746519022
26,3,7,-0.417559497657908
27,3,8,-0.39306165166119
28,3,9,0.188263108912915
29,3,10,-0.179528665156131
30,3,12,-0.268976660375805
31,3,13,-0.571588127844252
32,4,7,-0.288327486774166
33,4,10,-0.336384976298988
34,4,12,-0.316005480141183
35,4,13,0.290976217553863
36,5,6,0.27476240929573
37,5,8,-0.244675011042894
38,5,12,-0.534718341676119
39,5,13,0.673265046631998
40,6,7,0.21973072927063
41,6,9,-0.547632739429708
42,6,10,0.362855782480054
43,6,11,-0.307905933875831
44,6,12,0.1867064590816
45,6,13,1.04483133706737
46,7,9,0.335617488647913
47,7,10,-0.178264220036049
48,7,12,0.519483983246777
49,7,13,0.203685638543362
50,8,11,0.526262017319377
51,8,12,-0.304936221420921
52,8,13,0.565276167938116
53,9,12,-0.361744733332755
54,9,13,-0.377334339509044
55,10,12,0.269029379837087
56,10,13,0.594861653756483
57,11,12,0.349158807223399
58,12,13,-0.427364413240466
