attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,2.26781177857931E-06,8.05830202898816E-06,2.55333811434577,0,10000
2,69,276,193,2.26781177857931E-06,1.16195255060464E-06,-0.487632720854569,1,10000
3,69,193,193,2.26781177857931E-06,3.82054010207245E-06,0.684681302989728,0,10000
4,34,193,193,2.26781177857931E-06,3.92832294208486E-06,0.732208545343115,0,10000
5,17,193,176,2.26781177857931E-06,1.46030715961736E-06,-0.356072151396894,1,10000
6,17,176,176,2.26781177857931E-06,2.65826709700455E-06,0.172172718262287,0,10000
7,8,176,154,2.26781177857931E-06,2.13792859107E-06,-0.0572724724053937,1,10000
8,8,154,154,2.26781177857931E-06,1.09091294426799E-05,3.81042101717718,0,10000
9,4,154,154,2.26781177857931E-06,4.30034321300971E-06,0.896252261157091,0,10000
10,2,154,154,2.26781177857931E-06,2.58699161541969E-06,0.140743530770585,0,10000
11,1,154,153,2.26781177857931E-06,1.71579830430155E-06,-0.24341238523048,1,10000
12,1,153,152,2.26781177857931E-06,1.30326770673847E-06,-0.425319279559033,1,10000
13,1,152,151,2.26781177857931E-06,1.54768133668669E-06,-0.317544184528291,1,10000
14,1,151,151,2.26781177857931E-06,3.99928169901423E-06,0.763498071925354,0,10000
8100,1,151,151,2.26781177857931E-06,4.55627069670887E-06,1.00910443262764,0,5000
8101,1,151,142,2.26781177857931E-06,1.643167202499E-06,-0.275439338476154,1,5000
8102,1,142,128,2.26781177857931E-06,1.62602463923996E-06,-0.282998415213016,1,5000
8103,1,128,113,2.26781177857931E-06,1.62139530810482E-06,-0.285039735916462,1,5000
8104,1,113,113,2.26781177857931E-06,3.58241359216396E-06,0.579678536817631,0,5000
8105,1,113,104,2.26781177857931E-06,1.08258869913024E-06,-0.52262850499505,1,5000
8106,1,104,95,2.26781177857931E-06,1.54817850661373E-06,-0.317324955608268,1,5000
8107,1,95,84,2.26781177857931E-06,1.43866983041279E-06,-0.36561321181864,1,5000
8108,1,84,74,2.26781177857931E-06,1.71527521579655E-06,-0.243643043043417,1,5000
8200,1,74,74,2.26781177857931E-06,1.14151987718949E-05,4.03357416154088,0,5000
8201,1,74,65,2.26781177857931E-06,2.62772596051936E-06,0.158705491055133,1,5000
8202,1,65,65,2.26781177857931E-06,3.90185968638928E-06,0.720539474767888,0,5000
8300,11,65,54,2.26781177857931E-06,2.07427662795075E-06,-0.0853400412047444,1,5000
