epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.0037208346993695,0.00337736416803796,0.990476190476191,1,24,276,0.05,27
50,6.16736605926456E-05,7.48771486871178E-05,0.993650793650794,1,24,276,0.05,27
100,5.47434200027633E-05,6.09182818635115E-05,1,1,24,276,0.05,27
150,1.31843113630331E-05,1.21584458253791E-05,0.996825396825397,1,24,276,0.05,27
200,5.70192511246509E-06,5.55546200549613E-06,0.996825396825397,1,24,276,0.05,27
250,2.46940334885438E-06,2.48859114003919E-06,1,1,24,276,0.05,27
300,1.39200286233237E-06,1.27485469228232E-06,1,1,24,276,0.05,27
350,2.31493766076109E-06,1.86434710357396E-06,1,1,24,276,0.05,27
400,1.70228338953587E-06,2.02865563842494E-06,1,1,24,276,0.05,27
