epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.0084397833334479,0.00898778475710854,0.971428571428571,0.940298507462687,24,276,0.05,30
50,5.40954882372227E-07,6.11257250267045E-07,1,1,24,276,0.05,30
100,2.1282413748304E-07,2.87791751166008E-07,1,1,24,276,0.05,30
150,1.90560250427793E-07,2.58434474265461E-07,1,1,24,276,0.05,30
200,4.71879665356088E-07,5.6889561735696E-07,1,1,24,276,0.05,30
250,9.29458890450785E-07,1.02263588951078E-06,1,1,24,276,0.05,30
300,1.50422142411687E-07,1.89434783826496E-07,1,1,24,276,0.05,30
350,2.11344745917322E-07,2.64006703138337E-07,1,1,24,276,0.05,30
400,1.67127949410463E-07,2.05062834111858E-07,1,1,24,276,0.05,30
