epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.229234543698442,0.323414821356426,0.75,0.8,24,276,0.05,4
50,0.000275758503908815,0.000116351053455188,1,1,24,276,0.05,4
100,0.000438510985630402,0.000456502901170776,1,1,24,276,0.05,4
150,0.000174825815529001,0.000150542730560068,1,1,24,276,0.05,4
200,0.000123258339126938,9.34518260922059E-05,1,1,24,276,0.05,4
