attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,128,9.34518260922059E-05,3.96666675622278E-05,-0.575538871513436,1,10000
2,138,128,128,9.34518260922059E-05,0.477716533498839,5110.90153767024,0,10000
3,69,128,41,9.34518260922059E-05,8.10302760597533E-05,-0.132919286351843,1,10000
4,69,41,41,9.34518260922059E-05,0.439100699511245,4697.68506451654,0,10000
5,34,41,6,9.34518260922059E-05,6.70084640988475E-05,-0.282962496284103,1,10000
6,34,6,6,9.34518260922059E-05,0.42036312106895,4497.17984994955,0,10000
7,17,6,6,9.34518260922059E-05,0.510974205133564,5466.78192038112,0,10000
8,8,6,6,9.34518260922059E-05,0.488467645417438,5225.94596610112,0,10000
9,4,6,6,9.34518260922059E-05,0.546610659770716,5848.1169474997,0,10000
10,2,6,4,9.34518260922059E-05,2.07710072083139E-08,-0.999777735673267,1,10000
11,2,4,4,9.34518260922059E-05,0.492416372332073,5268.20011007834,0,10000
12,1,4,2,9.34518260922059E-05,2.04773282468623E-08,-0.99978087824387,1,10000
13,1,2,2,9.34518260922059E-05,0.488193818847638,5223.01582999516,0,10000
