epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00400567816433967,0.00254881743215471,0.968253968253968,1,24,276,0.05,6
50,0.000113115629507925,9.56560393946515E-05,1,1,24,276,0.05,6
100,6.82029484179657E-05,4.42430828835143E-05,1,1,24,276,0.05,6
150,0.000101985988509542,7.76932434481033E-05,1,1,24,276,0.05,6
200,7.11255842384373E-05,5.49081606611287E-05,1,1,24,276,0.05,6
250,3.87360655120437E-05,2.57237278652731E-05,1,1,24,276,0.05,6
300,5.7110739635164E-05,2.66874917709578E-05,1,1,24,276,0.05,6
350,6.84403962680145E-05,4.10926536020595E-05,0.984126984126984,1,24,276,0.05,6
400,3.24222490900908E-05,2.29010285992486E-05,1,1,24,276,0.05,6
