attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,141,0.0482092763902823,0.0444616900131174,-0.0777357939751276,1,2000
2,149,141,141,0.0482092763902823,0.0695625477183574,0.442928683583795,0,2000
3,74,141,59,0.0482092763902823,0.0451959166476064,-0.0625058073529461,1,2000
4,74,59,59,0.0482092763902823,0.0695578134513628,0.442830481176517,0,2000
5,37,59,59,0.0482092763902823,0.0542360454094988,0.125012642181688,0,2000
6,18,59,34,0.0482092763902823,0.0384492409238753,-0.20245139934053,1,2000
7,18,34,34,0.0482092763902823,0.0634362786102609,0.315852121419684,0,2000
8,9,34,19,0.0482092763902823,0.0409667704684342,-0.150230546154973,1,2000
9,9,19,19,0.0482092763902823,0.0781417814943446,0.620886836420051,0,2000
10,4,19,19,0.0482092763902823,0.0572511220675066,0.187554063330577,0,2000
11,2,19,17,0.0482092763902823,0.0368611860763215,-0.235392255674849,1,2000
12,2,17,13,0.0482092763902823,0.029493256728521,-0.388224446893669,1,2000
13,2,13,13,0.0482092763902823,0.0534542999283514,0.108796977071539,0,2000
14,1,13,12,0.0482092763902823,0.0233235531170438,-0.516201966438451,1,2000
15,1,12,11,0.0482092763902823,0.0293449567302276,-0.391300618315383,1,2000
16,1,11,11,0.0482092763902823,0.0609763731797999,0.264826559232303,0,2000
