attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,8.52981462124555E-05,0.000149134405685934,0.748389763529906,0,2500
2,69,276,159,8.52981462124555E-05,2.50138561577973E-05,-0.70674795094029,1,2500
3,69,159,55,8.52981462124555E-05,5.5194694415051E-05,-0.352920352130802,1,2500
4,69,55,55,8.52981462124555E-05,0.496043497112703,5814.40770976649,0,2500
5,34,55,55,8.52981462124555E-05,0.000184953814649144,1.16832162082951,0,2500
6,17,55,55,8.52981462124555E-05,0.000106512242388311,0.248705242937128,0,2500
7,8,55,47,8.52981462124555E-05,4.21275294845624E-05,-0.506114360567302,1,2500
8,8,47,39,8.52981462124555E-05,3.41632298773211E-05,-0.599484497679124,1,2500
9,8,39,39,8.52981462124555E-05,0.000146056002989399,0.712299850287617,0,2500
10,4,39,30,8.52981462124555E-05,6.13763414641053E-05,-0.280449292400415,1,2500
11,4,30,30,8.52981462124555E-05,0.000138815718064133,0.627417760268545,0,2500
12,2,30,28,8.52981462124555E-05,9.16246887925065E-05,0.0741697546895476,1,2500
13,2,28,28,8.52981462124555E-05,0.000158138920152045,0.853954947135214,0,2500
14,1,28,28,8.52981462124555E-05,0.00011890908828221,0.394040709701225,0,2500
