epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00023177872018163,0.000197413518571179,0.987261146496815,1,52,1326,0.05,4
50,7.37467390111499E-05,8.54273881272044E-05,0.993630573248408,1,52,1326,0.05,4
100,4.66940973594357E-05,3.14718440343532E-05,1,1,52,1326,0.05,4
150,2.52498576158642E-05,2.69588627405824E-05,0.993630573248408,1,52,1326,0.05,4
