attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,4.48921401041628E-08,7.2006621900227E-07,15.039917396041,0,10000
2,69,276,207,4.48921401041628E-08,2.99309596412269E-08,-0.333269486110969,1,10000
3,69,207,207,4.48921401041628E-08,9.96997767569736E-07,21.2087377713874,0,10000
4,34,207,143,4.48921401041628E-08,1.97516536599557E-08,-0.560019780430915,1,10000
5,34,143,143,4.48921401041628E-08,4.52230658021087E-07,9.07371573223686,0,10000
6,17,143,143,4.48921401041628E-08,2.37916211514311E-07,4.29972977368146,0,10000
7,8,143,143,4.48921401041628E-08,5.42758373234841E-07,11.090276203707,0,10000
8,4,143,143,4.48921401041628E-08,1.22542093910242E-07,1.72970042474938,0,10000
9,2,143,143,4.48921401041628E-08,7.88690465549452E-08,0.756856464671679,0,10000
10,1,143,143,4.48921401041628E-08,8.71670364676832E-08,0.941699287791367,0,10000
9100,1,143,134,4.48921401041628E-08,2.10359500964749E-08,-0.531411288308702,1,3000
9101,1,134,134,4.48921401041628E-08,2.44029541189822E-07,4.43590794788582,0,3000
9102,1,134,124,4.48921401041628E-08,4.49194404084162E-08,0.000608131048998715,1,3000
9103,1,124,124,4.48921401041628E-08,5.453775463403E-07,11.1486198937022,0,3000
9104,1,124,124,4.48921401041628E-08,8.05837030098386E-08,0.795051490591915,0,3000
9105,1,124,124,4.48921401041628E-08,1.13642317376668E-06,24.3145243494706,0,3000
9106,1,124,124,4.48921401041628E-08,8.7802875469356E-08,0.955862992176976,0,3000
9107,1,124,124,4.48921401041628E-08,1.1876001964611E-07,1.64545239702434,0,3000
9108,1,124,124,4.48921401041628E-08,6.03281170097918E-07,12.4384586855991,0,3000
9109,1,124,124,4.48921401041628E-08,1.12615851311888E-06,24.0858727275166,0,3000
9110,1,124,124,4.48921401041628E-08,1.72956497672602E-07,2.85271224030069,0,3000
9111,1,124,124,4.48921401041628E-08,1.69979870769328E-07,2.78640604735986,0,3000
9200,1,124,123,4.48921401041628E-08,3.99557669246351E-08,-0.109960745201141,1,3000
9201,1,123,122,4.48921401041628E-08,4.4874192635602E-08,-0.000399790888097314,1,3000
9202,1,122,121,4.48921401041628E-08,3.76416113114256E-08,-0.161509983171082,1,3000
9203,1,121,121,4.48921401041628E-08,5.11480763414658E-08,0.139354822977638,0,3000
9204,1,121,121,4.48921401041628E-08,2.49008094763082E-07,4.54680828727056,0,3000
9205,1,121,120,4.48921401041628E-08,3.36834459332858E-08,-0.249680548641023,1,3000
9206,1,120,119,4.48921401041628E-08,3.67389845926618E-08,-0.181616547854109,1,3000
9207,1,119,118,4.48921401041628E-08,3.44891621170977E-08,-0.231732725660376,1,3000
9208,1,118,117,4.48921401041628E-08,3.3761530926424E-08,-0.247941157447886,1,3000
9209,1,117,116,4.48921401041628E-08,2.22811725672735E-08,-0.503673192777741,1,3000
9210,1,116,115,4.48921401041628E-08,2.19097445445199E-08,-0.511946980168847,1,3000
9211,1,115,114,4.48921401041628E-08,2.11593803192279E-08,-0.528661804268364,1,3000
