attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,150,0.00470873221831132,0.00318929457992336,-0.322685081236765,1,2500
2,149,150,150,0.00470873221831132,0.0782556813862334,15.6192677260161,0,2500
3,74,150,60,0.00470873221831132,0.00132619407930467,-0.718354321754087,1,2500
4,74,60,60,0.00470873221831132,0.0782077518405442,15.6090888618405,0,2500
5,37,60,17,0.00470873221831132,0.00277998659992481,-0.409610385335995,1,2500
6,37,17,17,0.00470873221831132,0.0781967056218818,15.6067429610438,0,2500
7,18,17,17,0.00470873221831132,0.0781778202083819,15.6027322395536,0,2500
8,9,17,17,0.00470873221831132,0.0781771786419745,15.6025959892047,0,2500
9,4,17,9,0.00470873221831132,0.00235119998144557,-0.500672394938446,1,2500
10,4,9,9,0.00470873221831132,0.0782016954602943,15.6078026599566,0,2500
11,2,9,7,0.00470873221831132,0.00238101849860471,-0.494339795041772,1,2500
12,2,7,7,0.00470873221831132,0.078194497382193,15.6062739941146,0,2500
13,1,7,7,0.00470873221831132,0.0763852863450935,15.2220493337987,0,2500
