attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,4.73319756171598E-05,0.0137638617998931,289.794153855331,0,0
2,69,276,276,4.73319756171598E-05,0.00875930134777849,184.060970592634,0,0
3,34,276,276,4.73319756171598E-05,0.000124297033350597,1.62606898887893,0,0
4,17,276,276,4.73319756171598E-05,7.87678219040163E-05,0.664156648374926,0,0
5,8,276,268,4.73319756171598E-05,4.67164473471969E-05,-0.0130044914022085,1,0
6,8,268,268,4.73319756171598E-05,0.000142097000258794,2.00213541492821,0,0
7,4,268,268,4.73319756171598E-05,7.28902919448997E-05,0.539979918321306,0,0
8,2,268,266,4.73319756171598E-05,5.03474108627866E-05,0.0637082058441199,1,0
9,2,266,266,4.73319756171598E-05,7.28902919448997E-05,0.539979918321306,0,0
10,1,266,266,4.73319756171598E-05,6.34916693340443E-05,0.341411773038816,0,0
