epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00211717361562961,0.00220311184319835,0.965079365079365,0.955223880597015,24,276,0.05,22
50,3.42340167136787E-06,3.82341537060972E-06,1,1,24,276,0.05,22
100,3.09410997304287E-07,3.33132730392518E-07,1,1,24,276,0.05,22
150,1.53620596004442E-07,1.80890880763471E-07,1,1,24,276,0.05,22
200,1.57060382747713E-07,1.7608743148613E-07,1,1,24,276,0.05,22
250,1.97092530421501E-07,2.27288300868281E-07,1,1,24,276,0.05,22
300,1.22237191774501E-07,1.38736814573789E-07,1,1,24,276,0.05,22
350,1.22837417884951E-07,1.3625938007295E-07,1,1,24,276,0.05,22
400,2.05012970955542E-07,2.1717325702983E-07,1,1,24,276,0.05,22
