epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000213616412540727,0.000294472979634247,1,1,24,276,0.05,30
50,2.31190458990538E-06,2.63956772111196E-06,1,1,24,276,0.05,30
100,2.24513886853141E-06,2.50918957121122E-06,1,1,24,276,0.05,30
150,4.40231258498835E-06,5.34082026101734E-06,1,1,24,276,0.05,30
200,2.57360216345004E-06,2.81151166786579E-06,1,1,24,276,0.05,30
250,6.88083565212777E-06,7.89174369929389E-06,1,1,24,276,0.05,30
300,1.29540632928616E-06,1.39295276852451E-06,1,1,24,276,0.05,30
350,4.60975985566747E-06,4.26175292093846E-06,1,1,24,276,0.05,30
400,4.66035109436263E-06,4.14336502727438E-06,1,1,24,276,0.05,30
