attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.36072696854172E-06,2.86904856205801E-06,1.1084674798007,0,10000
2,69,276,276,1.36072696854172E-06,4.08735607324286E-06,2.00380323734103,0,10000
3,34,276,276,1.36072696854172E-06,3.45789778516564E-06,1.54121353152238,0,10000
4,17,276,276,1.36072696854172E-06,2.55376766965417E-06,0.876767146307852,0,10000
5,8,276,276,1.36072696854172E-06,1.58723595270801E-06,0.166461743908141,0,10000
6,4,276,276,1.36072696854172E-06,2.24862383273556E-06,0.652516547934224,0,10000
7,2,276,276,1.36072696854172E-06,4.3409925405738E-06,2.19020100353123,0,10000
8,1,276,276,1.36072696854172E-06,4.48599968190054E-06,2.29676693826989,0,10000
8100,1,276,253,1.36072696854172E-06,1.32999980553799E-06,-0.0225814316274338,1,5000
8101,1,253,253,1.36072696854172E-06,3.22988178519068E-06,1.3736442797574,0,5000
8102,1,253,231,1.36072696854172E-06,1.04297855057839E-06,-0.233513721201439,1,5000
8103,1,231,210,1.36072696854172E-06,1.44988173610238E-06,0.065519953393888,1,5000
8104,1,210,190,1.36072696854172E-06,1.10941748140325E-06,-0.184687665452673,1,5000
8105,1,190,190,1.36072696854172E-06,2.42703125048658E-06,0.783628388792506,0,5000
8106,1,190,190,1.36072696854172E-06,2.37554249084465E-06,0.745789233082152,0,5000
8107,1,190,190,1.36072696854172E-06,2.32210590915495E-06,0.706518620442674,0,5000
8200,1,190,171,1.36072696854172E-06,1.34794997171006E-06,-0.00938983141147697,1,5000
8201,1,171,171,1.36072696854172E-06,2.49336040609608E-06,0.832373770594253,0,5000
8202,1,171,171,1.36072696854172E-06,3.43137462897534E-06,1.52172162991134,0,5000
8300,80,171,171,1.36072696854172E-06,2.03853094944635E-06,0.4981190176829,0,5000
