attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,6.28057941712102E-08,1.27492725169759E-05,201.995164462392,0,10000
2,69,276,276,6.28057941712102E-08,1.41403787490739E-07,1.25144494002048,0,10000
3,34,276,242,6.28057941712102E-08,2.27154033354644E-08,-0.63832312551384,1,10000
4,34,242,242,6.28057941712102E-08,2.14728218267891E-07,2.41892370125177,0,10000
5,17,242,242,6.28057941712102E-08,1.07637508541926E-07,0.713814942750403,0,10000
6,8,242,234,6.28057941712102E-08,6.37361023309702E-08,0.0148124575453015,1,10000
7,8,234,234,6.28057941712102E-08,9.39503636456379E-07,13.9588688249888,0,10000
8,4,234,234,6.28057941712102E-08,6.91454915552517E-08,0.100941282053679,0,10000
9,2,234,234,6.28057941712102E-08,1.83032556290375E-07,1.91426226999731,0,10000
10,1,234,233,6.28057941712102E-08,2.57418711142597E-08,-0.590135409416419,1,10000
11,1,233,232,6.28057941712102E-08,6.79399222608234E-08,0.0817460897893821,1,10000
12,1,232,231,6.28057941712102E-08,9.68862461947367E-09,-0.84573677082942,1,10000
13,1,231,231,6.28057941712102E-08,1.63332794140788E-06,25.0060072953681,0,10000
9100,1,231,231,6.28057941712102E-08,7.14408327475769E-08,0.137487929104555,0,3000
9101,1,231,231,6.28057941712102E-08,7.75198012205744E-08,0.234277859925685,0,3000
9102,1,231,214,6.28057941712102E-08,1.45663205411615E-08,-0.768073619108241,1,3000
9103,1,214,194,6.28057941712102E-08,1.55716189340653E-08,-0.752067159733437,1,3000
9104,1,194,194,6.28057941712102E-08,1.47202633148866E-07,1.34377472797475,0,3000
9105,1,194,174,6.28057941712102E-08,7.01470719934286E-09,-0.888311145621046,1,3000
9106,1,174,174,6.28057941712102E-08,7.32743713621628E-08,0.166681710327792,0,3000
9107,1,174,156,6.28057941712102E-08,2.2887009376366E-08,-0.635590797339885,1,3000
9108,1,156,137,6.28057941712102E-08,6.37920097564589E-08,0.0157026210441701,1,3000
9109,1,137,137,6.28057941712102E-08,1.40686699365969E-07,1.24002739273471,0,3000
9110,1,137,137,6.28057941712102E-08,7.33474159380522E-07,10.6784473321212,0,3000
9111,1,137,137,6.28057941712102E-08,2.80900580279633E-06,43.7252652380911,0,3000
9112,1,137,137,6.28057941712102E-08,2.20894951592745E-07,2.51711103263147,0,3000
9113,1,137,137,6.28057941712102E-08,9.84448367991846E-08,0.567448323809447,0,3000
9114,1,137,121,6.28057941712102E-08,5.804177484083E-08,-0.0758531819117413,1,3000
9115,1,121,108,6.28057941712102E-08,1.4124300277693E-08,-0.775111508992471,1,3000
9116,1,108,108,6.28057941712102E-08,5.79259150470182E-07,8.22302087114935,0,3000
9117,1,108,108,6.28057941712102E-08,1.76261247163078E-06,27.0644882353666,0,3000
9118,1,108,108,6.28057941712102E-08,3.51946465247853E-07,4.60372605572725,0,3000
9119,1,108,96,6.28057941712102E-08,6.14594885185301E-08,-0.0214360103306725,1,3000
