attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,119,5.71030619423263E-05,8.3331901905184E-06,-0.854067541965878,1,10000
2,138,119,119,5.71030619423263E-05,0.51826005657977,9074.87157240724,0,10000
3,69,119,28,5.71030619423263E-05,5.46564530116538E-05,-0.0428454945751181,1,10000
4,69,28,28,5.71030619423263E-05,0.517550147783774,9062.43951059043,0,10000
5,34,28,28,5.71030619423263E-05,0.521665536036643,9134.50899535862,0,10000
6,17,28,9,5.71030619423263E-05,6.03324598672838E-05,0.0565538486923712,1,10000
7,17,9,9,5.71030619423263E-05,0.518584987660438,9080.5618291048,0,10000
8,8,9,9,5.71030619423263E-05,0.533611368839186,9343.70675807419,0,10000
9,4,9,4,5.71030619423263E-05,5.25397668819572E-09,-0.999907991331647,1,10000
10,4,4,4,5.71030619423263E-05,0.524420250692868,9182.75009771854,0,10000
11,2,4,2,5.71030619423263E-05,4.82232953111332E-09,-0.999915550421167,1,10000
12,2,2,2,5.71030619423263E-05,0.535830535618236,9382.56924116296,0,10000
13,1,2,2,5.71030619423263E-05,0.518524461356331,9079.50188061784,0,10000
