attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,299,3.08996330453109E-06,6.90079971410173E-05,21.3329503751144,0,2500
2,74,299,299,3.08996330453109E-06,4.45994862104436E-05,13.433662090758,0,2500
3,37,299,299,3.08996330453109E-06,3.75876112992718E-06,0.216441996063633,0,2500
4,18,299,299,3.08996330453109E-06,3.43531966873511E-06,0.11176714095523,0,2500
5,9,299,290,3.08996330453109E-06,2.80456301330563E-06,-0.0923636506643789,1,2500
6,9,290,281,3.08996330453109E-06,2.99249002420499E-06,-0.0315451255305091,1,2500
7,9,281,281,3.08996330453109E-06,3.87136656405169E-06,0.252884316902648,0,2500
8,4,281,281,3.08996330453109E-06,4.59467235112076E-06,0.486966639501244,0,2500
9,2,281,279,3.08996330453109E-06,2.85212838011623E-06,-0.0769701452655143,1,2500
10,2,279,277,3.08996330453109E-06,2.93149892295208E-06,-0.0512835804058379,1,2500
11,2,277,277,3.08996330453109E-06,5.11713175997141E-06,0.656049362291035,0,2500
12,1,277,277,3.08996330453109E-06,4.08518784103814E-06,0.322082962942523,0,2500
