attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,89,4.60547376461701E-05,4.55554296376982E-05,-0.0108416209491417,1,10000
2,138,89,89,4.60547376461701E-05,0.47264218548934,10261.6181289004,0,10000
3,69,89,89,4.60547376461701E-05,9.26378806971501E-05,1.01147342123344,0,10000
4,34,89,48,4.60547376461701E-05,3.28063273559479E-05,-0.28766661080576,1,10000
5,34,48,48,4.60547376461701E-05,7.07319449502676E-05,0.535823425891334,0,10000
6,17,48,19,4.60547376461701E-05,3.5350603649456E-05,-0.232421994865154,1,10000
7,17,19,2,4.60547376461701E-05,4.26091869294386E-06,-0.907481425131988,1,10000
8,17,2,2,4.60547376461701E-05,0.495471714388327,10757.3223727153,0,10000
9,8,2,2,4.60547376461701E-05,0.475288869571357,10319.0863551305,0,10000
10,4,2,2,4.60547376461701E-05,0.478913804716329,10397.7956330516,0,10000
11,2,2,2,4.60547376461701E-05,0.478880332885535,10397.0688493914,0,10000
12,1,2,2,4.60547376461701E-05,0.498733420376201,10828.1447496211,0,10000
