epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.0186276486392382,0.0245584263639306,0.961783439490446,0.939393939393939,24,276,0.05,15
50,0.0202096333777874,0.0264826084249264,0.974522292993631,0.96969696969697,24,276,0.05,15
100,0.0191583545558389,0.0185114852593421,0.936305732484076,0.909090909090909,24,276,0.05,15
150,0.00126353114964418,0.00128159782123017,0.987261146496815,1,24,276,0.05,15
