attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,8.74034757465335E-09,9.41119470971675E-06,1075.7529127799,0,2000
2,69,276,276,8.74034757465335E-09,4.50703607116208E-06,514.658677491534,0,2000
3,34,276,276,8.74034757465335E-09,1.51841276151158E-07,16.3724528520458,0,2000
4,17,276,276,8.74034757465335E-09,7.48760335032697E-08,7.56671120498768,0,2000
5,8,276,276,8.74034757465335E-09,2.70136623356788E-08,2.09068513636887,0,2000
6,4,276,272,8.74034757465335E-09,5.52866251675272E-09,-0.367455073207201,1,2000
7,4,272,272,8.74034757465335E-09,6.77322975560152E-08,6.74938261636598,0,2000
8,2,272,272,8.74034757465335E-09,2.18371274294676E-08,1.49842780769891,0,2000
9,1,272,271,8.74034757465335E-09,4.38767551690968E-09,-0.497997593409928,1,2000
10,1,271,271,8.74034757465335E-09,1.1626040000544E-08,0.330157628314351,0,2000
