attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,111,2.0748431178624E-05,2.05471857877152E-05,-0.00969930638014364,1,2500
2,138,111,111,2.0748431178624E-05,0.424924390992645,20478.8322983774,0,2500
3,69,111,111,2.0748431178624E-05,4.12236220111987E-05,0.986830794882903,0,2500
4,34,111,111,2.0748431178624E-05,3.09512881298789E-05,0.491741127963757,0,2500
5,17,111,90,2.0748431178624E-05,1.16221156994042E-05,-0.439855688396439,1,2500
6,17,90,90,2.0748431178624E-05,3.47947138312304E-05,0.676980468146314,0,2500
7,8,90,82,2.0748431178624E-05,1.81298528932032E-05,-0.126206085794022,1,2500
8,8,82,82,2.0748431178624E-05,2.32587971229636E-05,0.120990638893504,0,2500
9,4,82,78,2.0748431178624E-05,1.41738744374685E-05,-0.316870065237938,1,2500
10,4,78,78,2.0748431178624E-05,3.26268267616224E-05,0.572496083233322,0,2500
11,2,78,78,2.0748431178624E-05,2.35669491959839E-05,0.135842464092594,0,2500
12,1,78,77,2.0748431178624E-05,2.26171845551643E-05,0.0900672132968597,1,2500
13,1,77,76,2.0748431178624E-05,1.89972880640932E-05,-0.0843988202989957,1,2500
14,1,76,75,2.0748431178624E-05,1.24005447717583E-05,-0.402338197765336,1,2500
15,1,75,75,2.0748431178624E-05,2.5203123561611E-05,0.214700202855648,0,2500
