epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,6.38467509562478E-05,4.78782710846702E-05,1,1,24,276,0.05,5
50,1.95317902230065E-05,1.77159717546928E-05,0.993630573248408,1,24,276,0.05,5
100,1.26814881860483E-05,7.2438839960481E-06,1,1,24,276,0.05,5
150,2.85304602916943E-05,2.0748431178624E-05,1,1,24,276,0.05,5
