epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000524306900020752,0.00086742668573045,1,1,24,276,0.05,10
50,0.000101015799734052,0.000118607344674731,1,0.96969696969697,24,276,0.05,10
100,3.99897411496553E-05,4.80247420847838E-05,1,1,24,276,0.05,10
150,8.96421161650134E-05,0.00010281821082121,1,1,24,276,0.05,10
