index,src,dst,weight
0,0,1,-0.536813712003696
1,0,2,-0.28251859169618
2,0,3,-0.398191851445933
3,0,4,0.255046923636399
4,0,6,0.511780259086109
5,0,8,-0.521405520647823
6,0,12,-0.454439790082322
7,0,13,-0.662107514897282
8,0,16,-0.440920914105631
9,0,17,-0.388128854999932
10,0,18,-0.374992122711135
11,0,19,0.26359561106592
12,0,20,0.217887245917966
13,1,3,0.231220048722362
14,1,4,-0.548518029831477
15,1,5,-0.36562849243883
16,1,7,0.440879584529927
17,1,8,0.228410998137634
18,1,12,0.303675972289568
19,1,18,0.303234001611031
20,1,19,-0.358277162873449
21,2,3,-0.299376522752988
22,2,5,-0.315431085879999
23,2,6,0.389048700961099
24,2,7,0.313752318484432
25,2,9,0.372542584350591
26,2,10,-0.310233629057513
27,2,11,0.226194113526808
28,2,12,0.327300421842396
29,2,19,-0.247805680476731
30,3,4,-0.396714745644769
31,3,5,0.266473138182893
32,3,7,0.274386748047038
33,3,10,-0.295922836890325
34,3,12,-0.36704858174203
35,3,13,-0.394212675647824
36,3,14,-0.297995712465239
37,3,17,0.321849242810766
38,4,5,0.328893914072511
39,4,7,-0.416366790487467
40,4,8,-0.485883216030003
41,4,9,-0.295312186746839
42,4,12,-0.246461327529044
43,4,14,-0.373124611013689
44,4,15,0.329215579405197
45,4,17,0.306968914878374
46,4,19,0.306969611790553
47,4,20,0.561717689232963
48,5,11,-0.384244636066519
49,5,14,0.238445453239673
50,5,15,-0.275453345451579
51,5,16,0.322471720260313
52,5,17,-0.376152436818965
53,5,18,0.300537239683718
54,6,8,-0.453486080231065
55,6,9,0.238777904412576
56,6,11,-0.386626924539271
57,6,12,0.227366730541949
58,6,16,-0.400957355906596
59,6,18,-0.314872013749253
60,6,19,-0.291350222802115
61,7,8,0.251383235801165
62,7,9,-0.276985644202442
63,7,11,-0.289039419802156
64,7,13,-0.262209609023433
65,7,14,-0.448079417384479
66,7,17,0.328062927020968
67,7,20,-0.344129098333097
68,8,11,0.379016920003742
69,8,12,-0.249375666199229
70,8,17,0.257681993691295
71,8,18,-0.399808352708487
72,8,19,-0.271240548862739
73,8,20,-0.442272152844402
74,9,14,0.286760928333458
75,9,15,-0.373849614304952
76,9,17,0.245170926954928
77,10,11,0.413073989518941
78,10,12,-0.279290267782691
79,10,14,0.401319943456694
80,10,16,-0.280047795119803
81,10,17,0.258256806732431
82,10,18,0.425170018878926
83,10,19,0.320183407995452
84,11,13,-0.323222516370448
85,11,14,0.426209899698811
86,11,16,-0.341814388142595
87,11,17,-0.294998685144953
88,11,18,-0.277737919951249
89,11,19,-0.380997945673531
90,11,20,-0.357410054385234
91,12,13,0.345874758294894
92,12,14,0.296549483566132
93,12,15,0.479443420796484
94,12,16,-0.296996886606523
95,12,17,0.399461285653521
96,12,19,0.366957062452742
97,13,14,-0.318505487206316
98,13,16,-0.413161807728796
99,13,18,-0.388853599712464
100,13,20,-0.346878668441423
101,14,17,-0.320854293367089
102,14,18,0.23872801035048
103,14,20,-0.522862133973331
104,15,16,-0.23600666861599
105,15,17,-0.308873009166024
106,15,18,-0.306762951808152
107,15,19,0.465058849806766
108,15,20,-0.427440383609786
109,16,18,-0.377052169581527
110,16,20,-0.375461659219733
111,17,18,0.444965024546877
112,17,20,-0.275553516206356
113,18,20,-0.626437617045194
114,19,20,0.413426304984978
