attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,149,299,144,0.0143339014828664,0.00338276974352454,-0.764002163153694,1,2500
2,149,144,144,0.0143339014828664,0.0781774743694396,4.45402620932526,0,2500
3,74,144,61,0.0143339014828664,0.00461229076502459,-0.678225026833222,1,2500
4,74,61,61,0.0143339014828664,0.0783023422295902,4.46273757519447,0,2500
5,37,61,61,0.0143339014828664,0.0751952913249165,4.2459751739468,0,2500
6,18,61,31,0.0143339014828664,0.011502942806256,-0.197500916271419,1,2500
7,18,31,31,0.0143339014828664,0.0592551114265681,3.13391367991449,0,2500
8,9,31,20,0.0143339014828664,0.0072826205981419,-0.491930329865393,1,2500
9,9,20,20,0.0143339014828664,0.0879261045600807,5.13413624093764,0,2500
10,4,20,20,0.0143339014828664,0.0342032281885994,1.38617714998831,0,2500
11,2,20,20,0.0143339014828664,0.0355812780127932,1.48231635018031,0,2500
12,1,20,20,0.0143339014828664,0.0467760541756512,2.26331628772275,0,2500
