attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,2.88602073881059E-05,3.6264658098349E-05,0.25656263001404,0,2500
2,69,276,207,2.88602073881059E-05,2.74912762088614E-05,-0.0474331719393228,1,2500
3,69,207,207,2.88602073881059E-05,4.55589662831502E-05,0.578608416442852,0,2500
4,34,207,173,2.88602073881059E-05,2.49519099019476E-05,-0.135421670177224,1,2500
5,34,173,173,2.88602073881059E-05,3.36149325584237E-05,0.164750208007075,0,2500
6,17,173,173,2.88602073881059E-05,3.28953208076234E-05,0.139815815085947,0,2500
7,8,173,165,2.88602073881059E-05,2.68437653516525E-05,-0.0698692843518671,1,2500
8,8,165,157,2.88602073881059E-05,2.18974418928928E-05,-0.241258331985606,1,2500
9,8,157,149,2.88602073881059E-05,2.13538721322473E-05,-0.260092907681329,1,2500
10,8,149,141,2.88602073881059E-05,2.59837283672579E-05,-0.0996693815178015,1,2500
11,8,141,133,2.88602073881059E-05,2.01783702443787E-05,-0.300823796134785,1,2500
12,8,133,125,2.88602073881059E-05,2.13359013643027E-05,-0.260715590938693,1,2500
13,8,125,117,2.88602073881059E-05,1.64376708549724E-05,-0.430438228183115,1,2500
14,8,117,109,2.88602073881059E-05,1.92777505443587E-05,-0.332030075698502,1,2500
15,8,109,99,2.88602073881059E-05,1.42777773927805E-05,-0.505278073688939,1,2500
16,8,99,99,2.88602073881059E-05,3.38084507246363E-05,0.17145557098698,0,2500
17,4,99,95,2.88602073881059E-05,1.39314350631853E-05,-0.517278761173187,1,2500
18,4,95,90,2.88602073881059E-05,1.82963970258248E-05,-0.36603376476895,1,2500
19,4,90,86,2.88602073881059E-05,1.24804062025407E-05,-0.567556600175915,1,2500
20,4,86,82,2.88602073881059E-05,9.37717364917592E-07,-0.967508294299228,1,2500
21,4,82,78,2.88602073881059E-05,8.87436905442782E-07,-0.96925050144274,1,2500
22,4,78,74,2.88602073881059E-05,3.60872061752356E-06,-0.874958604108617,1,2500
23,4,74,64,2.88602073881059E-05,1.68490876784196E-05,-0.416182723435192,1,2500
24,4,64,60,2.88602073881059E-05,5.80578304175696E-06,-0.798830862034981,1,2500
25,4,60,54,2.88602073881059E-05,6.07010168905737E-06,-0.789672277561005,1,2500
26,4,54,49,2.88602073881059E-05,5.03147950433099E-06,-0.82566031363986,1,2500
27,4,49,49,2.88602073881059E-05,5.29715543678118E-05,0.835453004736298,0,2500
28,2,49,45,2.88602073881059E-05,3.95885768799724E-06,-0.86282642966631,1,2500
29,2,45,42,2.88602073881059E-05,2.56899392430334E-05,-0.109849111700392,1,2500
30,2,42,40,2.88602073881059E-05,2.95436198413279E-06,-0.897631990498088,1,2500
31,2,40,37,2.88602073881059E-05,6.12521718087962E-06,-0.787762537583012,1,2500
32,2,37,34,2.88602073881059E-05,5.08457126851823E-06,-0.823820695390647,1,2500
33,2,34,29,2.88602073881059E-05,7.61859934985369E-07,-0.973601716552482,1,2500
34,2,29,27,2.88602073881059E-05,1.50838410195493E-05,-0.477348141795897,1,2500
35,2,27,24,2.88602073881059E-05,2.57711985614199E-06,-0.910703349373571,1,2500
36,2,24,21,2.88602073881059E-05,4.20448042473837E-06,-0.854315654485867,1,2500
37,2,21,18,2.88602073881059E-05,3.74626936348783E-06,-0.870192569543635,1,2500
38,2,18,16,2.88602073881059E-05,3.29288477416254E-09,-0.999885902248384,1,2500
39,2,16,12,2.88602073881059E-05,3.37043385269221E-09,-0.999883215189435,1,2500
40,2,12,8,2.88602073881059E-05,3.18856936621268E-09,-0.99988951675491,1,2500
41,2,8,4,2.88602073881059E-05,4.47692346021815E-09,-0.999844875561703,1,2500
42,2,4,2,2.88602073881059E-05,3.44940588140893E-09,-0.999880478825567,1,2500
43,2,2,2,2.88602073881059E-05,0.440571112238869,15264.6946055225,0,2500
44,1,2,2,2.88602073881059E-05,0.433119076241138,15006.4831554966,0,2500
