epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00344500294099115,0.00285460391522879,1,1,24,276,0.05,24
50,9.89517770932909E-06,1.05986016780314E-05,1,1,24,276,0.05,24
100,3.79747579265747E-06,3.88235024569993E-06,1,1,24,276,0.05,24
150,2.68114753558017E-06,2.15851168613955E-06,1,1,24,276,0.05,24
200,2.7370750307031E-06,3.44794718567595E-06,1,1,24,276,0.05,24
250,3.9502269151488E-06,3.47697771964247E-06,1,1,24,276,0.05,24
300,1.26743837055552E-06,1.17475780845091E-06,1,1,24,276,0.05,24
350,1.04507899136992E-06,1.01169207282122E-06,1,1,24,276,0.05,24
400,1.47295758407781E-06,1.35674881059103E-06,1,1,24,276,0.05,24
