epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00609161440308419,0.00596920601719659,0.974603174603175,0.925373134328358,24,276,0.05,21
50,1.57533553519358E-05,1.74454396738056E-05,0.993650793650794,1,24,276,0.05,21
100,2.16417110427778E-06,2.10572370210265E-06,0.996825396825397,1,24,276,0.05,21
150,1.27669646702516E-06,1.20593151834741E-06,1,1,24,276,0.05,21
200,2.05046280094544E-06,2.02546066095826E-06,1,1,24,276,0.05,21
250,8.77007500023336E-07,7.70474312604617E-07,1,1,24,276,0.05,21
300,1.39333165591602E-06,1.27637137581902E-06,1,1,24,276,0.05,21
350,1.42175301281066E-06,1.21134523344047E-06,1,1,24,276,0.05,21
400,2.75568900502454E-06,2.72113100024982E-06,1,1,24,276,0.05,21
