index,src,dst,weight
0,0,1,-0.58779151879776
1,0,2,-0.832441408505653
2,0,4,-0.340208836550174
3,0,6,-0.647869845339646
4,0,7,-0.142744344212056
5,0,8,-0.754679741518037
6,0,11,0.361505095952031
7,0,12,-0.610752345422233
8,0,13,0.22649112569083
9,0,14,-0.180293888931854
10,0,15,0.463257969309823
11,1,2,0.390969950719232
12,1,4,0.327006181862431
13,1,6,0.214781939976938
14,1,8,0.203645829378655
15,1,10,0.314493097424895
16,1,12,-0.363818293096171
17,1,13,0.394436035362452
18,1,15,-0.460398433255556
19,2,3,-0.362611621729871
20,2,4,-0.302062384120503
21,2,6,-0.3445582698525
22,2,7,0.16489966622212
23,2,8,-0.308944021009952
24,2,9,-0.341417766272129
25,2,10,0.1607586123336
26,2,11,0.160444317477241
27,2,12,-0.326795495013146
28,2,13,-0.270937822122758
29,2,14,0.430269363839816
30,2,15,-0.530810162003077
31,3,5,0.427712465101446
32,3,6,0.25198441687574
33,3,7,0.237386879921156
34,3,8,0.119679806663663
35,3,10,0.284009352682263
36,3,13,0.17230197967164
37,3,14,0.180172294180455
38,4,5,0.374928940740145
39,4,6,0.396601504044196
40,4,8,0.107045660682232
41,4,9,0.12757291645215
42,4,11,0.385643490986864
43,4,12,0.301910401444212
44,4,13,0.382993386881777
45,4,14,0.216374868325907
46,4,15,-0.11102649830988
47,5,7,-0.339567022059725
48,5,8,0.248624248834474
49,5,9,-0.458539233440322
50,5,10,0.129123423715087
51,5,11,0.290904846852956
52,5,12,-0.12780247210842
53,5,14,-0.317785806618217
54,5,15,-0.165481499498651
55,6,8,0.125688920617208
56,6,9,0.43305954737835
57,6,10,-0.437768501119013
58,6,12,-0.506032005572669
59,6,13,0.168959341745369
60,6,14,0.238033642427205
61,6,15,-0.591336520488627
62,7,8,-0.164501147823128
63,7,9,-0.388426718602854
64,7,10,-0.117813620204674
65,7,11,0.174101080429695
66,7,12,0.248105847619904
67,7,15,0.18990558310134
68,8,10,-0.374517561433204
69,8,11,0.237459593741153
70,8,12,0.258270210813651
71,8,13,0.236581140739652
72,8,14,0.190016834693527
73,8,15,-0.780036148225151
74,9,10,-0.219961885089229
75,9,12,0.456935466175738
76,9,14,-0.302181531950541
77,10,11,-0.271333085015794
78,10,12,-0.177111866426574
79,10,14,0.412952945824946
80,11,12,-0.428966222226971
81,11,13,0.186217748308644
82,12,14,-0.324042971839752
83,12,15,-0.831522254879588
84,13,14,0.256019619267158
85,13,15,0.149995359615918
86,14,15,0.319056164596808
