epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00951870221526889,0.00933715964350714,0.946031746031746,0.940298507462687,24,276,0.05,9
50,2.19212185427875E-05,2.40314920892167E-05,0.996825396825397,0.985074626865672,24,276,0.05,9
100,4.96439835519672E-06,6.14607522996971E-06,1,1,24,276,0.05,9
150,8.22642062448716E-06,9.85345210922355E-06,1,1,24,276,0.05,9
200,3.30274203431273E-06,4.13471700879731E-06,1,1,24,276,0.05,9
250,3.88003548966034E-06,4.62765038220627E-06,1,1,24,276,0.05,9
300,2.47316926319124E-06,3.09767309512614E-06,1,1,24,276,0.05,9
350,3.1934795862745E-06,3.84095719804173E-06,1,1,24,276,0.05,9
400,1.26126905343822E-06,1.75346499208644E-06,1,1,24,276,0.05,9
