epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000329567820289369,0.000303495630957895,0.990476190476191,0.970149253731343,24,276,0.05,21
50,3.88211434849813E-05,3.79438361462915E-05,0.990476190476191,1,24,276,0.05,21
100,3.06156407050444E-05,3.01078231641919E-05,0.993650793650794,1,24,276,0.05,21
150,1.11743714260327E-05,1.01854105746979E-05,0.996825396825397,1,24,276,0.05,21
200,1.58540274097583E-05,1.57045568995246E-05,1,1,24,276,0.05,21
250,5.71934101913356E-06,5.07877534258031E-06,1,1,24,276,0.05,21
300,5.85310267237321E-06,5.19478611472929E-06,1,1,24,276,0.05,21
350,6.07358169712605E-06,4.86942302735446E-06,1,1,24,276,0.05,21
400,9.09038214655848E-06,9.09094644069614E-06,1,1,24,276,0.05,21
