epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00112535111245043,0.000821086650657205,1,1,24,276,0.05,17
50,0.000296189294631577,0.000109937288010026,1,1,24,276,0.05,17
100,0.000195740367332025,1.29890617981431E-05,1,1,24,276,0.05,17
150,0.000191788447486369,1.21056110442344E-05,1,1,24,276,0.05,17
200,0.000189994061658503,7.54369985067472E-06,1,1,24,276,0.05,17
250,0.000189717182004352,4.81658108663591E-06,1,1,24,276,0.05,17
300,0.000197410537693271,1.29570601458216E-05,1,1,24,276,0.05,17
350,0.000189126797897145,5.25372631605393E-06,1,1,24,276,0.05,17
400,0.000190108576031595,7.09309987102552E-06,1,1,24,276,0.05,17
