attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,0.00230058756093625,0.00264489625997211,0.149661201721762,0,10000
2,69,276,276,0.00230058756093625,0.00293958443926889,0.277753774376051,0,10000
3,34,276,276,0.00230058756093625,0.00256643579986611,0.115556670584477,0,10000
4,17,276,276,0.00230058756093625,0.0029154695963503,0.267271737818062,0,10000
5,8,276,276,0.00230058756093625,0.00255721320720672,0.111547871781952,0,10000
6,4,276,272,0.00230058756093625,0.00239307877704618,0.0402033018348962,1,10000
7,4,272,246,0.00230058756093625,0.0021432536278445,-0.068388587230176,1,10000
8,4,246,242,0.00230058756093625,0.00214247144299705,-0.068728580743457,1,10000
9,4,242,242,0.00230058756093625,0.00289718964304792,0.259325961872486,0,10000
10,2,242,242,0.00230058756093625,0.00259919824976716,0.129797576019836,0,10000
11,1,242,242,0.00230058756093625,0.00299374456897322,0.301295642820429,0,10000
9100,1,242,242,0.00230058756093625,0.00292210882014894,0.270157619629899,0,5000
9101,1,242,222,0.00230058756093625,0.00247952122434533,0.0777773758527395,1,5000
9102,1,222,201,0.00230058756093625,0.0026030956591293,0.131491669054292,1,5000
9103,1,201,182,0.00230058756093625,0.00210079351347836,-0.0868447916742529,1,5000
9104,1,182,164,0.00230058756093625,0.00280669340389303,0.219989819796651,1,5000
9105,1,164,148,0.00230058756093625,0.00231894017454812,0.00797735931615778,1,5000
9106,1,148,131,0.00230058756093625,0.00253599640714815,0.102325532054994,1,5000
9107,1,131,115,0.00230058756093625,0.00240788468816053,0.0466390104189783,1,5000
