attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.16141112782879E-06,1.27564300503198E-05,9.98356107037428,0,10000
2,69,276,276,1.16141112782879E-06,3.20104478629514E-06,1.75616851741325,0,10000
3,34,276,276,1.16141112782879E-06,1.38305390228452E-06,0.190839203400847,0,10000
4,17,276,259,1.16141112782879E-06,7.44942512334679E-07,-0.358588449443122,1,10000
5,17,259,242,1.16141112782879E-06,5.90148023878788E-07,-0.491869838562642,1,10000
6,17,242,225,1.16141112782879E-06,5.46090149532854E-07,-0.529804617462426,1,10000
7,17,225,225,1.16141112782879E-06,3.95038575912736E-06,2.40136723720947,0,10000
8,8,225,225,1.16141112782879E-06,1.78324083726037E-06,0.535408775180289,0,10000
9,4,225,221,1.16141112782879E-06,8.59922082896528E-07,-0.259588562317192,1,10000
10,4,221,217,1.16141112782879E-06,9.35493555913195E-07,-0.194519896100824,1,10000
11,4,217,213,1.16141112782879E-06,1.06606121714565E-06,-0.0820983271112607,1,10000
12,4,213,209,1.16141112782879E-06,8.07107918802564E-07,-0.305062695316673,1,10000
13,4,209,205,1.16141112782879E-06,1.06817942520422E-06,-0.0802745043427175,1,10000
14,4,205,205,1.16141112782879E-06,1.97454843366726E-06,0.70012873680536,0,10000
15,2,205,205,1.16141112782879E-06,2.14043003721082E-06,0.842956370852296,0,10000
16,1,205,204,1.16141112782879E-06,7.38696255994271E-07,-0.363966610708104,1,10000
17,1,204,204,1.16141112782879E-06,1.38584822406982E-06,0.19324517465284,0,10000
9100,1,204,204,7.38696255994271E-07,1.822792784198E-06,1.46758091625165,0,3000
9101,1,204,183,7.38696255994271E-07,5.16477892056887E-07,-0.30082508491705,1,3000
9102,1,183,183,7.38696255994271E-07,1.5611588489826E-06,1.11339753831744,0,3000
9103,1,183,183,7.38696255994271E-07,1.95827580071251E-06,1.65098920540311,0,3000
9104,1,183,183,7.38696255994271E-07,1.18906556920418E-06,0.609681326465805,0,3000
9105,1,183,183,7.38696255994271E-07,3.49130221729715E-06,3.72630284635452,0,3000
9106,1,183,169,7.38696255994271E-07,7.09609986484882E-07,-0.0393751413701686,1,3000
9107,1,169,169,7.38696255994271E-07,1.62795113128068E-06,1.20381668117362,0,3000
9108,1,169,169,7.38696255994271E-07,1.45359648029749E-06,0.967786446055531,0,3000
9109,1,169,169,7.38696255994271E-07,1.72399195226538E-06,1.33383063508954,0,3000
9110,1,169,169,7.38696255994271E-07,1.61466798599E-06,1.18583480407206,0,3000
9111,1,169,169,7.38696255994271E-07,1.30264287335225E-06,0.763435055723841,0,3000
9112,1,169,169,7.38696255994271E-07,1.52593200475194E-06,1.06570967751565,0,3000
9113,1,169,169,7.38696255994271E-07,1.93323203426603E-06,1.61708654752004,0,3000
9114,1,169,154,7.38696255994271E-07,6.33910409405427E-07,-0.141852413273442,1,3000
9115,1,154,154,7.38696255994271E-07,8.64697096180735E-07,0.170571922036981,0,3000
9116,1,154,140,7.38696255994271E-07,6.8546808246025E-07,-0.0720569152775474,1,3000
9117,1,140,140,7.38696255994271E-07,1.81999674761906E-06,1.46379581979792,0,3000
9118,1,140,140,7.38696255994271E-07,9.98087590421676E-07,0.351147487648045,0,3000
9119,1,140,140,7.38696255994271E-07,3.11794199284208E-06,3.22087152539495,0,3000
9120,1,140,140,7.38696255994271E-07,1.21565119954162E-06,0.645671261600443,0,3000
9121,1,140,140,7.38696255994271E-07,8.49081420454328E-07,0.149432413612929,0,3000
9122,1,140,140,7.38696255994271E-07,1.16455685615394E-05,14.7650298983371,0,3000
9123,1,140,140,7.38696255994271E-07,1.49711734894093E-06,1.02670222949193,0,3000
9200,1,140,139,7.38696255994271E-07,5.40571923441218E-07,-0.268208117944744,1,3000
9201,1,139,138,7.38696255994271E-07,4.25388160870501E-07,-0.424136568422245,1,3000
9202,1,138,137,7.38696255994271E-07,6.76759143528228E-07,-0.0838465227939689,1,3000
9203,1,137,136,7.38696255994271E-07,3.62762179951165E-07,-0.508915637506659,1,3000
9204,1,136,136,7.38696255994271E-07,8.25020488654585E-07,0.116860254752643,0,3000
9205,1,136,135,7.38696255994271E-07,4.54979493107964E-07,-0.384077705259829,1,3000
9206,1,135,135,7.38696255994271E-07,9.49467903410923E-07,0.285329248261801,0,3000
9207,1,135,134,7.38696255994271E-07,4.51454195934048E-07,-0.388850028315902,1,3000
9208,1,134,133,7.38696255994271E-07,3.51319191113151E-07,-0.524406427862176,1,3000
9209,1,133,132,7.38696255994271E-07,7.13949011687017E-07,-0.0335012450739241,1,3000
9210,1,132,131,7.38696255994271E-07,7.33660828738105E-07,-0.00681664109612739,1,3000
9211,1,131,131,7.38696255994271E-07,9.2591169565577E-07,0.253440352705607,0,3000
9212,1,131,130,7.38696255994271E-07,3.72649094222841E-07,-0.495531361911043,1,3000
9213,1,130,129,7.38696255994271E-07,4.93045698890473E-07,-0.332546097412064,1,3000
9214,1,129,128,7.38696255994271E-07,5.98122434394567E-07,-0.190299897229741,1,3000
9215,1,128,127,7.38696255994271E-07,5.91280295382672E-07,-0.199562349768756,1,3000
9216,1,127,126,7.38696255994271E-07,5.93348497125789E-07,-0.196762549815345,1,3000
9217,1,126,125,7.38696255994271E-07,5.52757792224652E-07,-0.251711663976622,1,3000
9218,1,125,124,7.38696255994271E-07,6.35529062611011E-07,-0.1396611835326,1,3000
9219,1,124,123,7.38696255994271E-07,7.72747158089971E-07,0.0460959451457733,1,3000
9220,1,123,122,7.38696255994271E-07,7.90273627284015E-07,0.0698221642132488,1,3000
9221,1,122,121,7.38696255994271E-07,5.86569303302396E-07,-0.205939791162357,1,3000
9222,1,121,120,7.38696255994271E-07,4.69320298565357E-07,-0.364664035106471,1,3000
9223,1,120,119,7.38696255994271E-07,4.92628266982688E-07,-0.333111190174342,1,3000
9224,1,119,118,7.38696255994271E-07,4.70173913638492E-07,-0.363508465322263,1,3000
9225,1,118,117,7.38696255994271E-07,4.35471474397623E-07,-0.410486420008333,1,3000
9226,1,117,116,7.38696255994271E-07,4.5161183445206E-07,-0.388636627318221,1,3000
