epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00378583931440262,0.0041312327240807,0.974603174603175,0.970149253731343,24,276,0.05,4
50,3.5255670270038E-05,3.58637779302985E-05,1,0.985074626865672,24,276,0.05,4
100,1.54048771460338E-05,1.70484123433762E-05,1,0.985074626865672,24,276,0.05,4
150,7.966728478793E-06,8.82193994906006E-06,1,0.985074626865672,24,276,0.05,4
200,4.23275156317664E-05,3.70881797873823E-05,1,0.985074626865672,24,276,0.05,4
250,7.47600958904808E-06,9.98313190363937E-06,1,1,24,276,0.05,4
300,6.03121867416411E-06,5.19321462794594E-06,1,0.985074626865672,24,276,0.05,4
350,5.41640760232761E-06,7.25351289526624E-06,1,1,24,276,0.05,4
400,2.46525678038575E-06,2.50401130097498E-06,1,1,24,276,0.05,4
