epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00031429822919445,0.000286452346308516,1,1,24,276,0.05,14
50,6.61897961269805E-05,6.21867329873283E-05,1,1,24,276,0.05,14
100,1.15102499190143E-05,1.3573749261844E-05,1,1,24,276,0.05,14
150,1.16111691483297E-05,1.0388757179167E-05,1,1,24,276,0.05,14
200,4.36836199498613E-06,5.73643925776178E-06,1,1,24,276,0.05,14
250,7.64151983037887E-06,9.91620857533948E-06,1,1,24,276,0.05,14
300,3.13276316593872E-06,3.01055341679852E-06,1,1,24,276,0.05,14
350,7.88451554269022E-06,7.63932461423834E-06,1,1,24,276,0.05,14
400,1.26589083882897E-05,1.37318576147496E-05,1,1,24,276,0.05,14
