attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,9.79330613496065E-07,1.54873063480089E-05,14.8141756569025,0,2000
2,69,276,276,9.79330613496065E-07,1.08194418821732E-06,0.104779298540395,0,2000
3,34,276,276,9.79330613496065E-07,1.18770765676336E-06,0.212774971389306,0,2000
4,17,276,259,9.79330613496065E-07,7.49433516046285E-07,-0.234749219805435,1,2000
5,17,259,259,9.79330613496065E-07,3.75167686774711E-06,2.83085835982823,0,2000
6,8,259,251,9.79330613496065E-07,1.00431272358295E-06,0.0255093731806265,1,2000
7,8,251,251,9.79330613496065E-07,1.51094079407476E-06,0.542830146686552,0,2000
8,4,251,247,9.79330613496065E-07,7.6710947490416E-07,-0.216700198755461,1,2000
9,4,247,243,9.79330613496065E-07,8.1112502383429E-07,-0.171755674073443,1,2000
10,4,243,239,9.79330613496065E-07,5.97403479233382E-07,-0.389987945847275,1,2000
11,4,239,235,9.79330613496065E-07,7.42188181593715E-07,-0.242147471583459,1,2000
12,4,235,231,9.79330613496065E-07,3.9255106156016E-07,-0.599163902209888,1,2000
13,4,231,227,9.79330613496065E-07,6.50226635154408E-07,-0.336049924107656,1,2000
14,4,227,223,9.79330613496065E-07,2.43818299962183E-07,-0.751035761976451,1,2000
15,4,223,219,9.79330613496065E-07,4.40814913278656E-07,-0.549881411646051,1,2000
16,4,219,215,9.79330613496065E-07,6.56671098660492E-07,-0.329469446159481,1,2000
17,4,215,215,9.79330613496065E-07,1.28236703267201E-06,0.309432192764961,0,2000
18,2,215,213,9.79330613496065E-07,4.30194326078419E-07,-0.560726152996802,1,2000
19,2,213,213,9.79330613496065E-07,1.31297453124543E-06,0.340685681782481,0,2000
20,1,213,212,9.79330613496065E-07,3.59791224487795E-07,-0.632615156179593,1,2000
21,1,212,212,9.79330613496065E-07,1.40776399441819E-06,0.437475735995505,0,2000
