epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000451714712757641,0.000604969707479602,0.993630573248408,1,24,276,0.05,13
50,0.000126836636781079,0.000130119053142638,0.987261146496815,1,24,276,0.05,13
100,3.68537553076548E-05,5.68833893781052E-05,1,1,24,276,0.05,13
150,3.2462613649967E-05,3.61473290293282E-05,1,1,24,276,0.05,13
