attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,2.65392059812483E-07,2.41655753181577E-06,8.10561353464469,0,10000
2,69,276,192,2.65392059812483E-07,2.76854491235441E-07,0.0431905590207083,1,10000
3,69,192,192,2.65392059812483E-07,6.57696639874206E-07,1.47820767636723,0,10000
4,34,192,192,2.65392059812483E-07,2.35964891244575E-06,7.89118127389718,0,10000
5,17,192,192,2.65392059812483E-07,6.22349905378646E-07,1.34502081870263,0,10000
6,8,192,184,2.65392059812483E-07,2.45809194645627E-07,-0.0737884365519174,1,10000
7,8,184,184,2.65392059812483E-07,8.73958398559211E-07,2.29308419843729,0,10000
8,4,184,184,2.65392059812483E-07,7.05962441717084E-07,1.66007371213703,0,10000
9,2,184,184,2.65392059812483E-07,9.54290851083978E-07,2.59577770246121,0,10000
10,1,184,184,2.65392059812483E-07,2.49199074492539E-06,8.38984665436541,0,10000
9100,1,184,184,2.65392059812483E-07,1.12778822809019E-06,3.24951759629527,0,5000
9101,1,184,172,2.65392059812483E-07,2.11640450146293E-07,-0.202536615843628,1,5000
9102,1,172,172,2.65392059812483E-07,8.33654847547565E-07,2.14122000536338,0,5000
9103,1,172,157,2.65392059812483E-07,2.19035071841129E-07,-0.174673605548365,1,5000
9104,1,157,157,2.65392059812483E-07,7.93497025947238E-07,1.98990492220414,0,5000
9105,1,157,157,2.65392059812483E-07,4.14351381479237E-07,0.561280249951729,0,5000
9106,1,157,157,2.65392059812483E-07,4.45469425329693E-07,0.678533357947662,0,5000
9107,1,157,157,2.65392059812483E-07,1.19405929758987E-06,3.49922766503849,0,5000
9108,1,157,157,2.65392059812483E-07,3.50314593810864E-07,0.319988978036437,0,5000
9200,1,157,156,2.65392059812483E-07,2.57690627538416E-07,-0.0290190757007145,1,5000
9201,1,156,156,2.65392059812483E-07,5.90092911849002E-07,1.22347613664833,0,5000
9202,1,156,156,2.65392059812483E-07,3.70123183233785E-07,0.394627945897484,0,5000
9203,1,156,156,2.65392059812483E-07,6.8433823612731E-07,1.57859348396045,0,5000
9204,1,156,155,2.65392059812483E-07,2.0901829928621E-07,-0.212416907145243,1,5000
9205,1,155,154,2.65392059812483E-07,2.58223871055495E-07,-0.0270098086659126,1,5000
9206,1,154,154,2.65392059812483E-07,5.63229875957696E-07,1.12225594222998,0,5000
9207,1,154,154,2.65392059812483E-07,3.69472778617848E-07,0.39217721464201,0,5000
9208,1,154,154,2.65392059812483E-07,3.76839344051058E-07,0.419934508656063,0,5000
9209,1,154,153,2.65392059812483E-07,2.10778603252273E-07,-0.205784063768892,1,5000
9210,1,153,152,2.65392059812483E-07,2.32073282210789E-07,-0.125545495314502,1,5000
9211,1,152,152,2.65392059812483E-07,3.82037642438333E-07,0.439521750229711,0,5000
9212,1,152,151,2.65392059812483E-07,1.82222773865746E-07,-0.313382721417895,1,5000
9213,1,151,150,2.65392059812483E-07,1.83811475967058E-07,-0.307396475625786,1,5000
9214,1,150,150,2.65392059812483E-07,5.89650805059463E-07,1.22181027373649,0,5000
9215,1,150,149,2.65392059812483E-07,2.20538229451336E-07,-0.169009692275039,1,5000
9216,1,149,148,2.65392059812483E-07,2.51513821157341E-07,-0.0522933454186511,1,5000
9217,1,148,147,2.65392059812483E-07,2.33673342153465E-07,-0.119516453059783,1,5000
9218,1,147,146,2.65392059812483E-07,1.79116528246246E-07,-0.325087086731971,1,5000
9219,1,146,145,2.65392059812483E-07,1.77574727780792E-07,-0.330896606679714,1,5000
9220,1,145,145,2.65392059812483E-07,3.42776911188431E-07,0.291586912700499,0,5000
9221,1,145,144,2.65392059812483E-07,2.17115338249335E-07,-0.181907181387636,1,5000
9222,1,144,143,2.65392059812483E-07,1.92132328738666E-07,-0.27604341714511,1,5000
9223,1,143,142,2.65392059812483E-07,1.88260346117192E-07,-0.290633087326686,1,5000
9224,1,142,141,2.65392059812483E-07,2.60858820730531E-07,-0.0170812912984473,1,5000
9225,1,141,141,2.65392059812483E-07,1.67189238189679E-06,5.29970762153961,0,5000
9226,1,141,141,2.65392059812483E-07,5.12544398531976E-07,0.931272544077327,0,5000
9227,1,141,140,2.65392059812483E-07,2.99904139720598E-07,0.130041870629063,1,5000
9228,1,140,140,2.65392059812483E-07,3.36499043400323E-07,0.267931842565606,0,5000
9229,1,140,139,2.65392059812483E-07,1.6447743033033E-07,-0.38024735763932,1,5000
9230,1,139,139,2.65392059812483E-07,4.9269282260586E-07,0.856471602631897,0,5000
9231,1,139,138,2.65392059812483E-07,1.66547235484949E-07,-0.372448310614018,1,5000
9232,1,138,137,2.65392059812483E-07,2.66906730814424E-07,0.00570729585132239,1,5000
9233,1,137,136,2.65392059812483E-07,2.50648789968712E-07,-0.0555527917986245,1,5000
9234,1,136,135,2.65392059812483E-07,1.4798465031797E-07,-0.442392321674843,1,5000
9235,1,135,134,2.65392059812483E-07,1.85587467207859E-07,-0.300704522437525,1,5000
9236,1,134,133,2.65392059812483E-07,2.42225313558374E-07,-0.0872925372012915,1,5000
9237,1,133,132,2.65392059812483E-07,2.83625953321274E-07,0.0687054975257176,1,5000
9238,1,132,132,2.65392059812483E-07,3.47118012012601E-07,0.307944225075397,0,5000
9239,1,132,131,2.65392059812483E-07,2.68329395549712E-07,0.011067911147397,1,5000
9240,1,131,131,2.65392059812483E-07,1.33644708166495E-06,4.03574629402718,0,5000
9241,1,131,131,2.65392059812483E-07,3.69522948395615E-06,12.9236625487857,0,5000
9242,1,131,130,2.65392059812483E-07,1.67646609751313E-07,-0.368305857116573,1,5000
