attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,121,0.000552369556947696,0.000427670177809908,-0.225753533244764,1,10000
2,138,121,121,0.000552369556947696,0.374211715809727,676.466220038556,0,10000
3,69,121,36,0.000552369556947696,0.000380486961835232,-0.311173186412116,1,10000
4,69,36,36,0.000552369556947696,0.403055095759486,728.683760971012,0,10000
5,34,36,36,0.000552369556947696,0.0213852258058282,37.7154316106765,0,10000
6,17,36,13,0.000552369556947696,0.000421304573265296,-0.237277710246458,1,10000
7,17,13,13,0.000552369556947696,0.386056955513719,697.910630859178,0,10000
8,8,13,13,0.000552369556947696,0.020264369474749,35.6862532879738,0,10000
9,4,13,6,0.000552369556947696,0.000275306726032059,-0.501589610489471,1,10000
10,4,6,6,0.000552369556947696,0.0170808203545074,29.922812706937,0,10000
11,2,6,6,0.000552369556947696,0.0184458127290488,32.3939705710382,0,10000
12,1,6,6,0.000552369556947696,0.0172249566330597,30.1837544564223,0,10000
9100,1,6,6,0.000552369556947696,0.0199809430825342,35.1731431995377,0,3000
9200,1,6,6,0.000552369556947696,0.0165467894065894,28.9560125978418,0,3000
9201,1,6,6,0.000552369556947696,0.0166157951657755,29.0809393942558,0,3000
9202,1,6,6,0.000552369556947696,0.0176305943342665,30.9181137202605,0,3000
9300,3,6,6,0.000552369556947696,0.0175480264579999,30.7686343088265,0,3000
