attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,5.30229326615457E-05,5.83880016771024E-05,0.101183935822691,0,10000
2,69,276,207,5.30229326615457E-05,5.43841106291477E-05,0.0256714953186493,1,10000
3,69,207,129,5.30229326615457E-05,2.9931242195658E-05,-0.435503834035094,1,10000
4,69,129,36,5.30229326615457E-05,5.05577574586467E-05,-0.0464926227041164,1,10000
5,69,36,36,5.30229326615457E-05,0.663739997125395,12516.979745899,0,10000
6,34,36,36,5.30229326615457E-05,0.698606440960606,13174.5526503962,0,10000
7,17,36,36,5.30229326615457E-05,7.06677388322508E-05,0.332776881341793,0,10000
8,8,36,36,5.30229326615457E-05,5.90661803428294E-05,0.11397422545182,0,10000
9,4,36,36,5.30229326615457E-05,6.5072215326131E-05,0.227246628199497,0,10000
10,2,36,34,5.30229326615457E-05,2.76208548121558E-05,-0.479077194985341,1,10000
11,2,34,34,5.30229326615457E-05,6.33420394259847E-05,0.194615918932805,0,10000
12,1,34,32,5.30229326615457E-05,5.54933898810584E-05,0.0465922402912347,1,10000
13,1,32,32,5.30229326615457E-05,0.000102851966223421,0.939763816534674,0,10000
9100,1,32,21,5.30229326615457E-05,6.398625831906E-05,0.206765735262042,1,5000
