epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.00124566407595302,0.00119523589855058,1,1,24,276,0.05,6
50,3.12530249177026E-05,3.43699426729065E-05,0.993650793650794,1,24,276,0.05,6
100,9.00556167852466E-06,7.89586641635535E-06,1,1,24,276,0.05,6
150,1.14840705777297E-05,1.19279002019478E-05,0.996825396825397,1,24,276,0.05,6
200,1.13035083639128E-05,1.22000093678202E-05,0.996825396825397,1,24,276,0.05,6
250,4.47772156334608E-06,4.42186148571067E-06,0.996825396825397,1,24,276,0.05,6
300,3.31443706456143E-06,3.12804951123987E-06,0.996825396825397,1,24,276,0.05,6
350,2.64092947206329E-06,2.40461036226312E-06,0.996825396825397,1,24,276,0.05,6
400,7.9393876048049E-06,7.25232166018049E-06,1,1,24,276,0.05,6
