attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,276,1.03119750834376E-06,4.65671416637372E-06,3.51583147621546,0,10000
2,69,276,276,1.03119750834376E-06,2.50335268267441E-06,1.42761707860905,0,10000
3,34,276,242,1.03119750834376E-06,1.02823368795053E-06,-0.002874153951356,1,10000
4,34,242,242,1.03119750834376E-06,3.28111935006718E-06,2.18185345049668,0,10000
5,17,242,242,1.03119750834376E-06,7.40497158648289E-06,6.18094402533637,0,10000
6,8,242,242,1.03119750834376E-06,1.27869864653213E-06,0.240013320615838,0,10000
7,4,242,242,1.03119750834376E-06,3.48976684860862E-06,2.38418859662844,0,10000
8,2,242,242,1.03119750834376E-06,4.05940478445523E-06,2.93659289477451,0,10000
9,1,242,242,1.03119750834376E-06,5.12992817124673E-06,3.97472902110292,0,10000
8100,1,242,242,1.03119750834376E-06,6.53876785899565E-06,5.34094613891936,0,5000
8101,1,242,242,1.03119750834376E-06,2.94001956147007E-06,1.85107318208334,0,5000
8102,1,242,242,1.03119750834376E-06,3.21463212969894E-06,2.11737771250248,0,5000
8103,1,242,242,1.03119750834376E-06,7.27019075050349E-06,6.05024080418926,0,5000
8104,1,242,242,1.03119750834376E-06,7.24550577870655E-06,6.02630264336439,0,5000
8105,1,242,242,1.03119750834376E-06,1.39142253782615E-06,0.349326900586638,0,5000
8106,1,242,242,1.03119750834376E-06,1.60676557133531E-06,0.558155017185785,0,5000
8200,1,242,242,1.03119750834376E-06,2.39155052006748E-06,1.3191973416505,0,5000
8201,1,242,242,1.03119750834376E-06,1.91371786978548E-06,0.855820882324625,0,5000
8202,1,242,222,1.03119750834376E-06,1.02122720087066E-06,-0.0096686690885395,1,5000
8203,1,222,222,1.03119750834376E-06,7.89375723093144E-06,6.65494211056604,0,5000
8204,1,222,222,1.03119750834376E-06,1.49780105664175E-05,13.5248707887921,0,5000
8300,141,222,222,1.03119750834376E-06,1.95707795217095E-06,0.897869163119175,0,5000
