attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,117,0.000931323561005452,0.000906044336009312,-0.0271433324083936,1,10000
2,138,117,117,0.000931323561005452,1.51088507596762,1621.29877910151,0,10000
3,69,117,29,0.000931323561005452,0.0010197684049565,0.0949668274853483,1,10000
4,69,29,29,0.000931323561005452,1.52736808652496,1638.9972581774,0,10000
5,34,29,29,0.000931323561005452,1.6251095531978,1743.94624772871,0,10000
6,17,29,6,0.000931323561005452,0.0009250986944282,-0.00668389251371601,1,10000
7,17,6,6,0.000931323561005452,1.50385916377116,1613.7547713145,0,10000
8,8,6,6,0.000931323561005452,1.51709944716858,1627.97140230269,0,10000
9,4,6,1,0.000931323561005452,0.000932913988760439,0.00170770698989929,1,10000
10,4,1,1,0.000931323561005452,1.51487636830753,1625.58439207967,0,10000
11,2,1,1,0.000931323561005452,1.50492365424066,1614.89775804228,0,10000
12,1,1,1,0.000931323561005452,1.50370762916022,1613.59206243728,0,10000
8300,1,1,1,0.000931323561005452,1.50645137650617,1616.53813559684,0,5000
