epoch,training_loss,validation_loss,training_accuracy,validation_accuracy,active_neurons,active_connections,learning_rate,random_seed
1,0.000449707033733278,0.000373509791515874,1,1,24,276,0.05,21
50,8.65034597028688E-06,9.11783116350062E-06,1,1,24,276,0.05,21
100,1.33113046548808E-06,1.11150970433499E-06,1,1,24,276,0.05,21
150,1.02342989296564E-06,8.3237724635704E-07,1,1,24,276,0.05,21
200,1.09705734128051E-06,9.93756030201112E-07,1,1,24,276,0.05,21
250,1.60599043198952E-06,1.43699013444743E-06,1,1,24,276,0.05,21
300,1.13930849222095E-06,9.48895644244799E-07,1,1,24,276,0.05,21
350,4.30448218157082E-06,4.16234475988738E-06,1,1,24,276,0.05,21
400,2.11946127167824E-06,2.18219885692354E-06,1,1,24,276,0.05,21
