attempt,batch_size,active_connections_before,active_connections_after,validation_loss_before,validation_loss_after,relative_loss_change,accepted,fine_tuning_epochs
1,138,276,107,2.18219885692354E-06,1.40041947630653E-06,-0.358253042859329,1,10000
2,138,107,107,2.18219885692354E-06,1.51579448477874,694616.94463393,0,10000
3,69,107,22,2.18219885692354E-06,9.0509155323331E-07,-0.585238737358104,1,10000
4,69,22,22,2.18219885692354E-06,1.51602965644544,694724.712844858,0,10000
5,34,22,22,2.18219885692354E-06,1.59686272254737,731766.738527103,0,10000
6,17,22,1,2.18219885692354E-06,8.08905116791719E-07,-0.629316496878698,1,10000
7,17,1,1,2.18219885692354E-06,1.51790853464753,695585.715129835,0,10000
8,8,1,1,2.18219885692354E-06,1.79421977327671,822206.273908206,0,10000
9,4,1,1,2.18219885692354E-06,1.63175604054489,747756.719406624,0,10000
10,2,1,1,2.18219885692354E-06,2.17463556598102,996533.096368659,0,10000
11,1,1,1,2.18219885692354E-06,1.52644199005236,699496.199904288,0,10000
8300,1,1,1,2.18219885692354E-06,1.74002021377844,797369.142623718,0,5000
